mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	1.0	0	1/2	2/2	2	1	1/4	1/4	1		1	55	G3	3	4
1	0	0	0	1.0	0	1/2	2/2	1	2	1/4	1/4	1		2	74	D5	5	2
1	0	0	0	1.0	0	1/2	2/2	1	1	1/4	1/4	1		5	83	B5	5	0
1	0	1	1	1.0	1/4	3/4	2/2	2	1	1/4	1/4	1		1	67	G4	4	5
1	0	1	1	1.0	1/4	3/4	2/2	1	2	1/4	1/4	1		5	71	B4	4	3
1	0	1	1	1.0	1/4	3/4	2/2	1	1	1/4	1/4	1		1	79	G5	5	1
2	1	2	2	1.0	0	0	2/2	2	1	1/4	1/4	1		6	66	F#4	4	14
2	1	2	2	2.0	0	0	2/2	1	2	1/2	1/2	1		3	69	A4	4	11
2	1	2	2	1.0	0	0	2/2	1	1	1/4	1/4	1		2	74	D5	5	6
2	1	3	3	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		6	54	F#3	3	15
2	1	3	3	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		4	76	E5	5	7
2	1	7/2	7/2	0.5	3/8	3/8	2/2	1	1	1/8	1/8	1		6	78	F#5	5	8
2	1	4	4	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		4	52	E3	3	16
2	1	4	4	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		5	71	B4	4	12
2	1	4	4	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		1	79	G5	5	9
2	1	5	5	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		4	64	E4	4	17
2	1	5	5	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		1	67	G4	4	13
2	1	5	5	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		4	76	E5	5	10
3	2	6	6	1.0	0	0	2/2	2	1	1/4	1/4	1		2	62	D4	4	24
3	2	6	6	2.0	0	0	2/2	1	2	1/2	1/2	1		6	66	F#4	4	21
3	2	6	6	2.0	0	0	2/2	1	1	1/2	1/2	1		5	71	B4	4	18
3	2	7	7	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		2	50	D3	3	25
3	2	8	8	1.0	1/2	1/2	2/2	2	1	1/4	1/4	1		0	48	C3	3	26
3	2	8	8	1.0	1/2	1/2	2/2	1	2	1/4	1/4	1		1	67	G4	4	22
3	2	8	8	1.0	1/2	1/2	2/2	1	1	1/4	1/4	1		4	76	E5	5	19
3	2	9	9	1.0	3/4	3/4	2/2	2	1	1/4	1/4	1		0	60	C4	4	27
3	2	9	9	1.0	3/4	3/4	2/2	1	2	1/4	1/4	1		3	69	A4	4	23
3	2	9	9	1.0	3/4	3/4	2/2	1	1	1/4	1/4	1		0	72	C5	5	20
4	3	10	10	1.0	0	0	2/2	2	1	1/4	1/4	1		2	62	D4	4	37
4	3	10	10	1.0	0	0	2/2	1	2	1/4	1/4	1		6	66	F#4	4	35
4	3	10	10	1.0	0	0	2/2	1	1	1/4	1/4	1		3	69	A4	4	28
4	3	11	11	1.0	1/4	1/4	2/2	2	1	1/4	1/4	1		3	57	A3	3	38
4	3	11	11	0.5	1/4	1/4	2/2	1	1	1/8	1/8	1		5	71	B4	4	29
