mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
5	4	53/4	53/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	78						
5	4	27/2	27/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	79						
5	4	55/4	55/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	80						
5	4	14	14	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	81						
5	4	57/4	57/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	82						
5	4	29/2	29/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	83						
5	4	59/4	59/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	84						
5	4	15	15	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	85						
5	4	61/4	61/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	86						
5	4	31/2	31/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	87						
5	4	63/4	63/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	88						
5	4	16	16	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	89						
5	4	49/4	49/4	0.25	0	0	Chord	4/4	1	2	1/16	1/16	1	90						
5	4	25/2	25/2	0.25	1/16	1/16	Chord	4/4	1	2	1/16	1/16	1	91						
5	4	51/4	51/4	0.25	1/8	1/8	Chord	4/4	1	2	1/16	1/16	1	92						
5	4	13	13	0.25	3/16	3/16	Chord	4/4	1	2	1/16	1/16	1	93						
5	4	53/4	53/4	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	94						
5	4	57/4	57/4	0.5	1/2	1/2	Chord	4/4	1	2	1/8	1/8	1	95						
5	4	59/4	59/4	0.5	5/8	5/8	Chord	4/4	1	2	1/8	1/8	1	96						
5	4	61/4	61/4	0.5	3/4	3/4	Chord	4/4	1	2	1/8	1/8	1	97						
5	4	63/4	63/4	0.5	7/8	7/8	Chord	4/4	1	2	1/8	1/8	1	98						
5	4	49/4	49/4	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	99						
5	4	55/4	55/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	100						
5	4	57/4	57/4	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	101						
6	5	65/4	65/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	102						
6	5	33/2	33/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	103						
6	5	67/4	67/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	104						
6	5	17	17	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	105						
6	5	69/4	69/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	106						
6	5	35/2	35/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	107						
6	5	71/4	71/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	108						
6	5	18	18	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	109						
6	5	73/4	73/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	110						
6	5	37/2	37/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	111						
6	5	75/4	75/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	112						
6	5	19	19	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	113						
6	5	77/4	77/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	114						
6	5	39/2	39/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	115						
6	5	79/4	79/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	116	ornamentShortTrill					
6	5	20	20	0.125	15/16	15/16	Chord	4/4	1	1	1/32	1/32	1	117						
6	5	161/8	161/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32	1/32	1	118						
6	5	65/4	65/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	119						
6	5	67/4	67/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	120						
6	5	69/4	69/4	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	121						
6	5	73/4	73/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	122						
6	5	75/4	75/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	123						
6	5	77/4	77/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	124						
6	5	39/2	39/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	125						
6	5	79/4	79/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	126						
6	5	20	20	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	127						
6	5	65/4	65/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	128						
6	5	67/4	67/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	129						
6	5	69/4	69/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	130						
6	5	71/4	71/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	131						
6	5	73/4	73/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	132						
7	6	81/4	81/4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	133						
7	6	89/4	89/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	134						
7	6	45/2	45/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	135						
7	6	91/4	91/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	136	ornamentShortTrill					
7	6	23	23	0.125	11/16	11/16	Chord	4/4	1	1	1/32	1/32	1	137						
7	6	185/8	185/8	0.125	23/32	23/32	Chord	4/4	1	1	1/32	1/32	1	138						
7	6	93/4	93/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	139						
7	6	47/2	47/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	140						
7	6	95/4	95/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	141						
7	6	24	24	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	142						
7	6	81/4	81/4	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	143						
7	6	85/4	85/4	0.25	1/4	1/4	Chord	4/4	1	2	1/16	1/16	1	144						
7	6	43/2	43/2	0.25	5/16	5/16	Chord	4/4	1	2	1/16	1/16	1	145						
7	6	87/4	87/4	0.25	3/8	3/8	Chord	4/4	1	2	1/16	1/16	1	146	ornamentShortTrill					
7	6	22	22	0.125	7/16	7/16	Chord	4/4	1	2	1/32	1/32	1	147						
7	6	177/8	177/8	0.125	15/32	15/32	Chord	4/4	1	2	1/32	1/32	1	148						
7	6	81/4	81/4	1.0	0	0	Chord	4/4	1	3	1/4	1/4	1	149						
7	6	81/4	81/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	150						
7	6	41/2	41/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	151						
7	6	83/4	83/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	152						
7	6	21	21	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	153						
7	6	85/4	85/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	154						
7	6	43/2	43/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	155						
7	6	87/4	87/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	156						
7	6	22	22	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	157						
7	6	89/4	89/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	158						
7	6	45/2	45/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	159						
7	6	91/4	91/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	160						
7	6	23	23	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	161						
7	6	93/4	93/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	162						
7	6	47/2	47/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	163						
7	6	95/4	95/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	164						
7	6	24	24	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	165						
8	7	97/4	97/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	166						
8	7	49/2	49/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	167						
8	7	99/4	99/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	168						
8	7	25	25	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	169						
8	7	101/4	101/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	170						
8	7	51/2	51/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	171						
8	7	103/4	103/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	172						
8	7	26	26	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	173						
8	7	105/4	105/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	174						
8	7	53/2	53/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	175						
8	7	107/4	107/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	176						
8	7	27	27	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	177						
8	7	109/4	109/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	178						
8	7	55/2	55/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	179						
8	7	111/4	111/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	180						
8	7	28	28	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	181						
8	7	97/4	97/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	182						
8	7	101/4	101/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	183						
8	7	51/2	51/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	184						
8	7	103/4	103/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	185						
8	7	26	26	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	186						
8	7	105/4	105/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	187						
8	7	107/4	107/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	188						
8	7	109/4	109/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	189						
8	7	111/4	111/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	190						
8	7	107/4	107/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	191						
8	7	109/4	109/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	192						
8	7	111/4	111/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	193						
9	8	113/4	113/4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	194						
9	8	121/4	121/4	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	195						
9	8	57/2	57/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	196						
9	8	115/4	115/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	197						
9	8	29	29	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	198						
9	8	117/4	117/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	199						
9	8	59/2	59/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	200						
9	8	119/4	119/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	201						
9	8	30	30	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	202						
9	8	121/4	121/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	203						
9	8	61/2	61/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	204						
9	8	123/4	123/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	205						
9	8	31	31	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	206						
9	8	125/4	125/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	207						
9	8	63/2	63/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	208						
9	8	127/4	127/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	209						
9	8	32	32	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	210						
9	8	113/4	113/4	4.0	0	0	Chord	4/4	2	2	1	1	1	211						
10	9	129/4	129/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	212						
10	9	65/2	65/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	213						
10	9	131/4	131/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	214						
10	9	33	33	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	215						
10	9	133/4	133/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	216						
10	9	67/2	67/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	217						
10	9	135/4	135/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	218						
10	9	34	34	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	219						
10	9	137/4	137/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	220						
10	9	69/2	69/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	221						
10	9	139/4	139/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	222						
10	9	35	35	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	223						
10	9	141/4	141/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	224						
10	9	71/2	71/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	225						
10	9	143/4	143/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	226						
10	9	36	36	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	227						
10	9	129/4	129/4	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	228						
10	9	135/4	135/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	229						
10	9	137/4	137/4	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	230						
10	9	141/4	141/4	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	231						
10	9	129/4	129/4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	232						
10	9	135/4	135/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	233						
10	9	137/4	137/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	234						
10	9	139/4	139/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	235						
10	9	141/4	141/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	236						
10	9	143/4	143/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	237						
11	10	145/4	145/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	238						
11	10	73/2	73/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	239						
11	10	147/4	147/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	240						
11	10	37	37	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	241						
11	10	149/4	149/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	242						
11	10	75/2	75/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	243						
11	10	151/4	151/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	244						
11	10	38	38	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	245						
11	10	153/4	153/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	246						
11	10	77/2	77/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	247						
11	10	155/4	155/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	248						
11	10	39	39	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	249						
11	10	145/4	145/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	250						
11	10	157/4	157/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	251						
11	10	79/2	79/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	252						
11	10	159/4	159/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	253						
11	10	40	40	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	254						
11	10	145/4	145/4	0.5	0	0	Chord	4/4	2	2	1/8	1/8	1	255						
11	10	147/4	147/4	0.5	1/8	1/8	Chord	4/4	2	2	1/8	1/8	1	256						
11	10	149/4	149/4	0.5	1/4	1/4	Chord	4/4	2	2	1/8	1/8	1	257						
11	10	151/4	151/4	0.5	3/8	3/8	Chord	4/4	2	2	1/8	1/8	1	258						
11	10	153/4	153/4	0.5	1/2	1/2	Chord	4/4	2	2	1/8	1/8	1	259						
11	10	155/4	155/4	0.5	5/8	5/8	Chord	4/4	2	2	1/8	1/8	1	260						
11	10	157/4	157/4	0.5	3/4	3/4	Chord	4/4	2	2	1/8	1/8	1	261						
11	10	159/4	159/4	0.5	7/8	7/8	Chord	4/4	2	2	1/8	1/8	1	262						
12	11	167/4	167/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	263						
12	11	169/4	169/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	264						
12	11	85/2	85/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	265						
12	11	171/4	171/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	266						
12	11	43	43	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	267						
12	11	173/4	173/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	268	ornamentShortTrill					
12	11	44	44	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	269						
12	11	169/4	169/4	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	270						
12	11	173/4	173/4	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	271						
12	11	161/4	161/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	272						
12	11	81/2	81/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	273						
12	11	163/4	163/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	274						
12	11	41	41	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	275						
12	11	165/4	165/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	276						
12	11	83/2	83/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	277						
12	11	167/4	167/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	278						
12	11	42	42	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	279						
12	11	169/4	169/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	280						
12	11	171/4	171/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	281						
12	11	173/4	173/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	282						
12	11	175/4	175/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	283						
12	11	161/4	161/4	1.0	0	0	Chord	4/4	2	2	1/4	1/4	1	284						
13	12	177/4	177/4	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	285						
