mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	6	6	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	26					
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	27					
3	3	7	7	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	28					
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	29					
3	3	8	8	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	30					
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	31					
3	3	6	6	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	32					
3	3	7	7	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	33					
3	3	8	8	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	34					
3	3	6	6	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	35					
3	3	13/2	13/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	36					
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	37					
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	38					
3	3	6	6	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	39					
3	3	7	7	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	40					
3	3	8	8	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	41					
4	4	9	9	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	42					
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	43					
4	4	10	10	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	44					
4	4	9	9	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	45					
4	4	10	10	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	46					
4	4	9	9	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	47					
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	48					
4	4	10	10	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	49					
4	4	9	9	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	50					
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	51					
4	4	11	11	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	52					
4	4	23/2	23/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	53					
5	5	12	12	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	54					
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	55					
5	5	13	13	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	56					
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	57					
5	5	14	14	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	58					
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	59					
5	5	12	12	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	60					
5	5	13	13	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	61					
5	5	14	14	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	62					
5	5	12	12	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	63					
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	64					
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	65					
5	5	12	12	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	66					
5	5	13	13	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	67					
5	5	14	14	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	68					
6	6	15	15	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	69					
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	70					
6	6	16	16	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	71					
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	72					
6	6	17	17	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	73					
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	74					
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	75					
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	76					
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	77					
6	6	15	15	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	78					
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	79					
6	6	17	17	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	80					
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	81					
6	6	15	15	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	82					
6	6	16	16	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	83					
6	6	17	17	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	84					
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	85					
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	86					
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	87					
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	88					
7	7	20	20	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	89					
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	90					
7	7	18	18	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	91					
7	7	20	20	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	92					
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	93					
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	94					
7	7	20	20	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	95					
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	96					
7	7	18	18	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	97					
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	98					
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	99					
8	8	21	21	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	100					
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	101					
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	102					
8	8	21	21	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	103					
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	104					
8	8	21	21	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	105					
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	106					
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	107					
8	8	21	21	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	108					
8	8	22	22	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	109					
9	9	24	24	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	110					
9	9	25	25	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	111					
9	9	26	26	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	112					
9	9	24	24	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	113					
9	9	25	25	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	114					
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	115					
9	9	26	26	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	116					
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	117					
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	118					
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	119					
10	10	28	28	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	120					
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	121					
10	10	29	29	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	122					
10	10	59/2	59/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	123					
10	10	27	27	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	124					
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	125					
10	10	28	28	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	126					
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	127					
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	128					
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	129					
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	130					
11	11	30	30	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	131					
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	132					
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	133					
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	134					
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	135					
11	11	32	32	1.0	1/2	1/2	Chord	3/4	1	3	1/4	1/4	1	136					
11	11	30	30	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	137					
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	138					
11	11	31	31	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	139					
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	140					
11	11	32	32	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	141					
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	142					
12	12	33	33	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	143					
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	144					
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	145					
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	146					
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	147					
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	148					
12	12	33	33	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	149					
12	12	34	34	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	150					
12	12	33	33	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	151					
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	152					
12	12	34	34	2.0	1/4	1/4	Chord	3/4	2	2	1/2	1/2	1	153					
13	13	36	36	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	154					
13	13	37	37	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	155					
13	13	38	38	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	156					
13	13	36	36	0.5	0	0	Chord	3/4	2	2	1/8	1/8	1	157					
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	2	2	1/8	1/8	1	158					
13	13	37	37	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	159					
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	160					
13	13	38	38	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	161					
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	162					
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	163					
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	164					
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	165					
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	166					
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	167					
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	168					
14	14	39	39	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	169					
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	170					
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	171					
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	172					
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	173					
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	174					
14	14	39	39	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	175					
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	176					
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	177					
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	178					
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	179					
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	180					
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	181					
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	182					
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	183					
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	184					
15	15	42	42	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	185					
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	186					
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	187					
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	188					
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	189					
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	190					
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	191					
15	15	42	42	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	192					
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	193					
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	194					
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	195					
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	196					
16	16	45	45	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	197					
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	198					
16	16	45	45	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	199					
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	200					
16	16	46	46	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	201					
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	202					
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	203					
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	204					
17	17	48	48	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	205					
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	206					
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	207					
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	208					
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	209					
17	17	48	48	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	210					
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	211					
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	212					
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	213					
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	214					
17	17	48	48	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	215					
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	216					
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	217					
17	17	49	49	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	218					
17	17	50	50	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	219					
18	18	51	51	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	220					
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	221					
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	222					
18	18	51	51	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	223					
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	224					
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	225					
18	18	51	51	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	226					
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	227					
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	228					
18	18	51	51	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	229					
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	230					
18	18	53	53	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	231					
18	18	107/2	107/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	232					
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	233					
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	234					
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	235					
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	236					
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	237					
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	238					
19	19	54	54	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	239					
19	19	55	55	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	240					
19	19	56	56	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	241					
19	19	54	54	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	242					
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	243					
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	244					
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	245					
19	19	54	54	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	246					
19	19	55	55	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	247					
19	19	56	56	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	248					
20	20	57	57	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	249					
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	250					
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	251					
20	20	57	57	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	252					
20	20	58	58	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	253					
20	20	57	57	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	254					
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	255					
20	20	58	58	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	256					
20	20	57	57	1.5	0	0	Chord	3/4	2	2	3/8	1/4	3/2	257					
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	258					
20	20	59	59	0.5	1/2	1/2	Chord	3/4	2	2	1/8	1/8	1	259					
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	260					
21	21	60	60	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	261					
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	262					
21	21	61	61	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	263					
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	264					
21	21	62	62	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	265					
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	266					
21	21	60	60	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	267					
21	21	61	61	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	268					
21	21	62	62	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	269					
21	21	60	60	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	270					
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	271					
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	272					
21	21	60	60	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	273					
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	2	1/4	1/4	1	274					
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	275					
22	22	63	63	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	276					
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	277					
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	278					
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	279					
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	280					
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	281					
22	22	63	63	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	282					
22	22	64	64	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	283					
22	22	65	65	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	284					
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	285					
22	22	64	64	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	286					
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	287					
22	22	63	63	1.0	0	0	Chord	3/4	2	2	1/4	1/4	1	288					
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	2	1/8	1/8	1	289					
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	290					
22	22	65	65	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	291					
23	23	66	66	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	292					
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	293					
23	23	67	67	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	294					
23	23	135/2	135/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	295					
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	296					
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	297					
23	23	66	66	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	298					
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	299					
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	300					
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	301					
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	302					
