mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
3	3	23/2	23/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	29						
3	3	8	8	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	30						
3	3	10	10	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	31						
3	3	8	8	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	32						
3	3	9	9	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	33						
3	3	19/2	19/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	34						
3	3	10	10	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	35						
3	3	11	11	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	36						
4	4	12	12	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	37						
4	4	13	13	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	38						
4	4	27/2	27/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	39						
4	4	14	14	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	40						
4	4	29/2	29/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	41						
4	4	15	15	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	42						
4	4	31/2	31/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	43						
4	4	12	12	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	44						
4	4	14	14	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	45						
4	4	15	15	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	46						
4	4	12	12	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	47						
4	4	13	13	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	48						
4	4	14	14	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	49						
4	4	15	15	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	50						
5	5	16	16	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	51						
5	5	33/2	33/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	52						
5	5	17	17	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	53						
5	5	35/2	35/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	54						
5	5	18	18	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	55						
5	5	37/2	37/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	56						
5	5	19	19	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	57						
5	5	39/2	39/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	58						
5	5	17	17	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	59						
5	5	18	18	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	60						
5	5	19	19	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	61						
5	5	16	16	4.0	0	0	Chord	2/2	2	1	1	1	1	62						
6	6	20	20	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	63						
6	6	21	21	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	64						
6	6	43/2	43/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	65						
6	6	22	22	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	66						
6	6	23	23	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	67						
6	6	47/2	47/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	68						
6	6	20	20	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	69						
6	6	21	21	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	70						
6	6	22	22	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	71						
6	6	20	20	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	72						
6	6	23	23	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	73						
6	6	47/2	47/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	74						
7	7	24	24	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	75						
7	7	25	25	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	76						
7	7	26	26	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	77						
7	7	53/2	53/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	78						
7	7	27	27	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	79						
7	7	55/2	55/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	80						
7	7	24	24	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	81						
7	7	25	25	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	82						
7	7	26	26	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	83						
7	7	24	24	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	84						
7	7	25	25	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	85						
7	7	26	26	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	86						
7	7	27	27	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	87						
8	8	28	28	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	88						
8	8	57/2	57/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	89						
8	8	29	29	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	90						
8	8	59/2	59/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	91						
8	8	30	30	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	92						
8	8	28	28	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	93						
8	8	29	29	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	94						
8	8	30	30	2.0	1/2	1/2	Chord	2/2	1	2	1/2	1/2	1	95						
8	8	28	28	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	96						
8	8	31	31	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	97						
9	9	32	32	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	98						
9	9	33	33	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	99						
9	9	67/2	67/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	100						
9	9	34	34	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	101						
9	9	69/2	69/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	102						
9	9	35	35	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	103						
9	9	71/2	71/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	104						
9	9	32	32	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	105						
9	9	33	33	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	106						
9	9	34	34	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	107						
9	9	32	32	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	108						
9	9	33	33	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	109						
9	9	34	34	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	110						
9	9	35	35	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	111						
10	10	36	36	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	112						
10	10	37	37	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	113						
10	10	75/2	75/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	114						
10	10	38	38	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	115						
10	10	39	39	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	116						
10	10	36	36	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	117						
10	10	38	38	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	118						
10	10	36	36	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	119						
10	10	37	37	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	120						
10	10	38	38	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	121						
10	10	77/2	77/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	122						
10	10	39	39	0.5	3/4	3/4	Chord	2/2	2	2	1/8	1/8	1	123						
10	10	79/2	79/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	124						
11	11	40	40	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	125						
11	11	81/2	81/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	126						
11	11	41	41	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	127						
11	11	83/2	83/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	128						
11	11	42	42	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	129						
11	11	85/2	85/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	130						
11	11	43	43	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	131						
11	11	87/2	87/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	132						
11	11	40	40	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	133						
11	11	41	41	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	134						
11	11	42	42	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	135						
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	136						
11	11	40	40	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	137						
11	11	43	43	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	138						
12	12	44	44	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	139						
12	12	89/2	89/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	140						
12	12	45	45	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	141						
12	12	91/2	91/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	142						
12	12	46	46	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	143						
12	12	93/2	93/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	144						
12	12	47	47	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	145						
12	12	95/2	95/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	146						
12	12	44	44	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	147						
12	12	45	45	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	148						
12	12	46	46	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	149						
12	12	47	47	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	150						
12	12	44	44	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	151						
12	12	45	45	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	152						
12	12	46	46	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	153						
13	13	48	48	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	154						
13	13	49	49	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	155						
13	13	99/2	99/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	156						
13	13	50	50	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	157						
13	13	101/2	101/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	158						
13	13	51	51	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	159						
13	13	103/2	103/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	160						
13	13	48	48	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	161						
13	13	49	49	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	162						
13	13	50	50	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	163						
13	13	48	48	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	164						
13	13	49	49	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	165						
13	13	50	50	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	166						
13	13	51	51	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	167						
14	14	52	52	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	168						
14	14	105/2	105/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	169						
14	14	53	53	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	170						
14	14	107/2	107/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	171						
14	14	54	54	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	172						
14	14	109/2	109/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	173						
14	14	55	55	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	174						
14	14	111/2	111/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	175						
14	14	52	52	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	176						
14	14	53	53	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	177						
14	14	55	55	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	178						
14	14	52	52	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	179						
14	14	54	54	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	180						
14	14	55	55	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	181						
15	15	56	56	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	182						
15	15	113/2	113/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	183						
15	15	57	57	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	184						
15	15	58	58	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	185						
15	15	117/2	117/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	186						
15	15	59	59	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	187						
15	15	119/2	119/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	188						
15	15	56	56	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	189						
15	15	57	57	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	190						
15	15	59	59	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	191						
15	15	56	56	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	192						
15	15	57	57	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	193						
15	15	115/2	115/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	194						
15	15	58	58	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	195						
16	16	60	60	4.0	0	0	Chord	2/2	1	1	1	1	1	196						
16	16	60	60	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	197						
16	16	61	61	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	198						
16	16	123/2	123/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	199						
16	16	62	62	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	200						
16	16	125/2	125/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	201						
16	16	63	63	0.5	3/4	3/4	Chord	2/2	2	2	1/8	1/8	1	202						
16	16	127/2	127/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	203						
17	17	64	64	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	204						
17	17	65	65	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	205						
17	17	131/2	131/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	206						
17	17	66	66	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	207						
17	17	133/2	133/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	208						
17	17	67	67	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	209						
17	17	135/2	135/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	210						
17	17	64	64	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	211						
17	17	65	65	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	212						
17	17	66	66	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	213						
17	17	67	67	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	214						
18	18	68	68	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	215						
18	18	137/2	137/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	216						
18	18	69	69	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	217						
18	18	139/2	139/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	218						
18	18	70	70	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	219						
18	18	68	68	0.5	0	0	Chord	2/2	2	2	1/8	1/8	1	220						
18	18	137/2	137/2	0.5	1/8	1/8	Chord	2/2	2	2	1/8	1/8	1	221						
18	18	69	69	0.5	1/4	1/4	Chord	2/2	2	2	1/8	1/8	1	222						
18	18	139/2	139/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8	1/8	1	223						
18	18	70	70	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	224						
18	18	141/2	141/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	225						
18	18	71	71	0.5	3/4	3/4	Chord	2/2	2	2	1/8	1/8	1	226						
18	18	143/2	143/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8	1/8	1	227						
19	19	72	72	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	228						
19	19	73	73	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	229						
19	19	147/2	147/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	230						
19	19	74	74	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	231						
19	19	149/2	149/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	232						
19	19	75	75	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	233						
19	19	151/2	151/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	234						
19	19	72	72	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	235						
19	19	73	73	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	236						
19	19	74	74	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	237						
19	19	75	75	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	238						
20	20	76	76	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	239						
20	20	153/2	153/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	240						
20	20	77	77	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	241						
20	20	155/2	155/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	242						
20	20	78	78	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	243						
20	20	76	76	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	244						
20	20	153/2	153/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	245						
20	20	77	77	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	246						
20	20	155/2	155/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	247						
20	20	78	78	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	248						
20	20	157/2	157/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	249						
20	20	79	79	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	250						
20	20	159/2	159/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	251						
21	21	80	80	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	252						
21	21	81	81	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	253						
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	254						
21	21	82	82	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	255						
21	21	83	83	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	256						
21	21	80	80	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	257						
21	21	161/2	161/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	258						
21	21	81	81	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	259						
21	21	163/2	163/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	260						
21	21	82	82	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	261						
21	21	165/2	165/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	262						
21	21	83	83	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	263						
21	21	167/2	167/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	264						
22	22	84	84	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	265						
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	266						
22	22	85	85	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	267						
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	268						
22	22	86	86	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	269						
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	270						
22	22	84	84	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	271						
22	22	169/2	169/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	272						
22	22	85	85	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	273						
22	22	171/2	171/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	274						
22	22	86	86	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	275						
22	22	173/2	173/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	276						
22	22	87	87	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	277						
22	22	175/2	175/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	278						
23	23	88	88	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	279						
23	23	177/2	177/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	280						
23	23	89	89	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	281						
23	23	179/2	179/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	282						
23	23	90	90	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	283						
23	23	181/2	181/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	284						
23	23	91	91	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	285						
23	23	183/2	183/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	286						
23	23	88	88	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	287						
23	23	89	89	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	288						
23	23	90	90	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	289						
23	23	91	91	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	290						
24	24	92	92	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	291						
24	24	185/2	185/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	292						
24	24	93	93	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	293						
24	24	187/2	187/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	294						
24	24	94	94	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	295						
24	24	95	95	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	296						
24	24	93	93	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	297						
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	298						
24	24	92	92	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	299						
24	24	95	95	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	300						
25	25	96	96	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	301						
25	25	97	97	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	302						
