mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
2	2	17/4	17/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16		1/16	1	23								
2	2	9/2	9/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	24								
2	2	19/4	19/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	25								
2	2	5	5	0.25	1/4	1/4	Chord	2/2	2	1	1/16		1/16	1	26								
2	2	21/4	21/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16		1/16	1	27								
2	2	11/2	11/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	28								
2	2	23/4	23/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	29								
2	2	6	6	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	30								
2	2	25/4	25/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	31								
2	2	13/2	13/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	32								
2	2	27/4	27/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	33								
2	2	7	7	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	34								
2	2	29/4	29/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	35								
2	2	15/2	15/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	36								
2	2	31/4	31/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	37								
3	3	8	8	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	38								
3	3	33/4	33/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	39								
3	3	17/2	17/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	40								
3	3	35/4	35/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	41								
3	3	9	9	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	42								0
3	3	37/4	37/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	43								0
3	3	19/2	19/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	44								
3	3	39/4	39/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	45								
3	3	10	10	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	46								1
3	3	41/4	41/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	47								1
3	3	21/2	21/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	48								
3	3	43/4	43/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	49								
3	3	11	11	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	50								2
3	3	45/4	45/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	51								2
3	3	23/2	23/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	52								
3	3	47/4	47/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	53								
3	3	8	8	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	54								
3	3	17/2	17/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	55								
3	3	9	9	0.75	1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	56								
3	3	39/4	39/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	57								
3	3	10	10	0.75	1/2	1/2	Chord	2/2	2	1	3/16		1/8	3/2	58								
3	3	43/4	43/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	59								
3	3	11	11	0.75	3/4	3/4	Chord	2/2	2	1	3/16		1/8	3/2	60	ornamentShortTrill							
3	3	47/4	47/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	61								
4	4	12	12	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	62								3
4	4	49/4	49/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	63								3
4	4	25/2	25/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	64								
4	4	51/4	51/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	65								
4	4	13	13	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	66								4
4	4	53/4	53/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	67								4
4	4	27/2	27/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	68								
4	4	55/4	55/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	69								
4	4	14	14	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	70								
4	4	57/4	57/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	71								
4	4	29/2	29/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	72								
4	4	59/4	59/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	73								
4	4	15	15	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	74								
4	4	61/4	61/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	75								
4	4	31/2	31/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	76								
4	4	63/4	63/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	77								
4	4	12	12	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	78								
4	4	25/2	25/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	79								
4	4	13	13	0.75	1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	80								
4	4	55/4	55/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	81								
4	4	14	14	0.75	1/2	1/2	Chord	2/2	2	1	3/16		1/8	3/2	82								
4	4	59/4	59/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	83								
4	4	15	15	0.75	3/4	3/4	Chord	2/2	2	1	3/16		1/8	3/2	84	ornamentShortTrill							
4	4	63/4	63/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	85								
5	5	16	16	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	86								
5	5	33/2	33/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	87								
5	5	17	17	0.75	1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	88								
5	5	71/4	71/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	89								
5	5	18	18	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	90								
5	5	73/4	73/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	91								
5	5	37/2	37/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	92								
5	5	75/4	75/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	93								
5	5	19	19	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	94								
5	5	77/4	77/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	95								
5	5	39/2	39/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	96								
5	5	79/4	79/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	97								
5	5	16	16	0.25	0	0	Chord	2/2	2	1	1/16		1/16	1	98								
5	5	65/4	65/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16		1/16	1	99								
5	5	33/2	33/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	100								
5	5	67/4	67/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	101								
5	5	17	17	0.25	1/4	1/4	Chord	2/2	2	1	1/16		1/16	1	102								
5	5	69/4	69/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16		1/16	1	103								
5	5	35/2	35/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	104								
5	5	71/4	71/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	105								
5	5	18	18	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	106								
5	5	19	19	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	107								
5	5	77/4	77/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	108								
5	5	39/2	39/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	109								
5	5	79/4	79/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	110								
6	6	20	20	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	111								
6	6	81/4	81/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	112								
6	6	41/2	41/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	113								
6	6	83/4	83/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	114								
6	6	21	21	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	115								
6	6	85/4	85/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	116								
6	6	43/2	43/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	117								
6	6	87/4	87/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	118								
6	6	22	22	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	119								
6	6	45/2	45/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	120								
6	6	23	23	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	121								
6	6	95/4	95/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	122								
6	6	20	20	0.25	0	0	Chord	2/2	2	1	1/16		1/16	1	123								
6	6	81/4	81/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16		1/16	1	124								
6	6	41/2	41/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	125								
6	6	83/4	83/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	126								
6	6	21	21	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	127								
6	6	43/2	43/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	128								
6	6	22	22	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	129								
6	6	89/4	89/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	130								
6	6	45/2	45/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	131								
6	6	91/4	91/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	132								
6	6	23	23	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	133								
6	6	93/4	93/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	134								
6	6	47/2	47/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	135								
6	6	95/4	95/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	136								
7	7	24	24	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	137								
7	7	99/4	99/4	0.0	3/16	3/16	Chord	2/2	1	1	0	grace32	1/32	1	138								
7	7	99/4	99/4	0.125	3/16	3/16	Chord	2/2	1	1	1/32		1/32	1	139								
7	7	199/8	199/8	0.125	7/32	7/32	Chord	2/2	1	1	1/32		1/32	1	140								
7	7	25	25	0.75	1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	141								
7	7	103/4	103/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	142								
7	7	26	26	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	143								
7	7	53/2	53/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	144								
7	7	27	27	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	145								
7	7	111/4	111/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	146								
7	7	24	24	0.25	0	0	Chord	2/2	2	1	1/16		1/16	1	147								
7	7	97/4	97/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16		1/16	1	148								
7	7	49/2	49/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	149								
7	7	99/4	99/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	150								
7	7	25	25	0.25	1/4	1/4	Chord	2/2	2	1	1/16		1/16	1	151								
7	7	101/4	101/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16		1/16	1	152								
7	7	51/2	51/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	153								
7	7	103/4	103/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	154								
7	7	26	26	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	155								
7	7	105/4	105/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	156								
7	7	53/2	53/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	157								
7	7	107/4	107/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	158								
7	7	27	27	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	159								
7	7	109/4	109/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	160								
7	7	55/2	55/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	161								
7	7	111/4	111/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	162								
8	8	28	28	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	163								
8	8	115/4	115/4	0.125	3/16	3/16	Chord	2/2	1	1	1/32		1/32	1	164								
8	8	231/8	231/8	0.125	7/32	7/32	Chord	2/2	1	1	1/32		1/32	1	165								
8	8	29	29	0.75	1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	166								
8	8	119/4	119/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	167								
8	8	30	30	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	168								
8	8	61/2	61/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	169								
8	8	31	31	0.75	3/4	3/4	Chord	2/2	1	1	3/16		1/8	3/2	170	ornamentMordent							
8	8	127/4	127/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	171								
8	8	28	28	0.25	0	0	Chord	2/2	2	1	1/16		1/16	1	172								
8	8	113/4	113/4	0.25	1/16	1/16	Chord	2/2	2	1	1/16		1/16	1	173								
8	8	57/2	57/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	174								
8	8	115/4	115/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	175								
8	8	29	29	0.25	1/4	1/4	Chord	2/2	2	1	1/16		1/16	1	176								
8	8	117/4	117/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16		1/16	1	177								
8	8	59/2	59/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	178								
8	8	119/4	119/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	179								
8	8	30	30	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	180								
8	8	121/4	121/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	181								
8	8	61/2	61/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	182								
8	8	123/4	123/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	183								
8	8	31	31	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	184								
8	8	125/4	125/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	185								
8	8	63/2	63/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	186								
8	8	127/4	127/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	187								
9	9	32	32	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	188								
9	9	129/4	129/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	189								
9	9	65/2	65/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	190								
9	9	131/4	131/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	191								
9	9	33	33	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	192								
9	9	133/4	133/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	193								
9	9	67/2	67/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	194								
9	9	135/4	135/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	195								
9	9	34	34	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	196								
9	9	137/4	137/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	197								
9	9	69/2	69/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	198								
9	9	139/4	139/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	199								
9	9	35	35	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	200								
9	9	141/4	141/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	201								
9	9	71/2	71/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	202								
9	9	143/4	143/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	203								
9	9	32	32	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	204								
9	9	65/2	65/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	205								
9	9	33	33	0.75	1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	206								
9	9	135/4	135/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	207								
9	9	34	34	0.75	1/2	1/2	Chord	2/2	2	1	3/16		1/8	3/2	208								
9	9	139/4	139/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	209								
9	9	35	35	0.75	3/4	3/4	Chord	2/2	2	1	3/16		1/8	3/2	210	ornamentShortTrill							
9	9	143/4	143/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	211								
10	10	36	36	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	212								
10	10	145/4	145/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	213								
10	10	73/2	73/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	214								
10	10	147/4	147/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	215								
10	10	37	37	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	216								
10	10	149/4	149/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	217								
10	10	75/2	75/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	218								
10	10	151/4	151/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	219								
10	10	38	38	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	220								
10	10	153/4	153/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	221								
10	10	77/2	77/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	222								
10	10	155/4	155/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	223								
10	10	39	39	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	224								
10	10	157/4	157/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	225								
10	10	79/2	79/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	226								
10	10	159/4	159/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	227								
10	10	36	36	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	228								
10	10	73/2	73/2	0.25	1/8	1/8	Chord	2/2	2	1	1/16		1/16	1	229								
10	10	147/4	147/4	0.25	3/16	3/16	Chord	2/2	2	1	1/16		1/16	1	230								
10	10	37	37	0.25	1/4	1/4	Chord	2/2	2	1	1/16		1/16	1	231								
10	10	149/4	149/4	0.25	5/16	5/16	Chord	2/2	2	1	1/16		1/16	1	232								
10	10	75/2	75/2	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	233								
10	10	151/4	151/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	234								
10	10	38	38	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	235								
10	10	153/4	153/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	236								
10	10	77/2	77/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	237								
10	10	155/4	155/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	238								
10	10	39	39	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	239								
10	10	79/2	79/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	240								
11	11	40	40	0.25	0	0	Chord	2/2	1	1	1/16		1/16	1	241								
11	11	161/4	161/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	242								
11	11	81/2	81/2	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	243								
11	11	163/4	163/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	244								
11	11	41	41	0.25	1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	245								
11	11	165/4	165/4	0.25	5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	246								
11	11	83/2	83/2	0.25	3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	247								
11	11	167/4	167/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	248								
11	11	42	42	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	249								
11	11	169/4	169/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	250								
11	11	85/2	85/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	251								
11	11	171/4	171/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	252								
11	11	43	43	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	253								
11	11	173/4	173/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	254								
11	11	87/2	87/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	255								
11	11	175/4	175/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	256								
11	11	40	40	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	257								
11	11	83/2	83/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	258								
11	11	42	42	0.25	1/2	1/2	Chord	2/2	2	1	1/16		1/16	1	259								
11	11	169/4	169/4	0.25	9/16	9/16	Chord	2/2	2	1	1/16		1/16	1	260								
11	11	85/2	85/2	0.25	5/8	5/8	Chord	2/2	2	1	1/16		1/16	1	261								
11	11	171/4	171/4	0.25	11/16	11/16	Chord	2/2	2	1	1/16		1/16	1	262								
11	11	43	43	0.25	3/4	3/4	Chord	2/2	2	1	1/16		1/16	1	263								
11	11	173/4	173/4	0.25	13/16	13/16	Chord	2/2	2	1	1/16		1/16	1	264								
11	11	87/2	87/2	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	265								
11	11	175/4	175/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	266								
12	12	44	44	0.75	0	0	Chord	2/2	1	1	3/16		1/8	3/2	267	ornamentTurn							
12	12	179/4	179/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	268								
12	12	45	45	0.75	1/4	1/4	Chord	2/2	1	1	3/16		1/8	3/2	269	ornamentShortTrill							
12	12	183/4	183/4	0.25	7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	270								
12	12	46	46	0.25	1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	271								
12	12	185/4	185/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	272								
12	12	93/2	93/2	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	273								
12	12	187/4	187/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	274								
12	12	47	47	0.25	3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	275								
12	12	189/4	189/4	0.25	13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	276								
12	12	95/2	95/2	0.25	7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	277								
12	12	191/4	191/4	0.25	15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	278								
12	12	44	44	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	279								
12	12	89/2	89/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	280								
12	12	45	45	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	281								
