mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
15	13	49	49	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	282							
15	13	197/4	197/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	283							
15	13	99/2	99/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	284							
15	13	199/4	199/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	285							
15	13	50	50	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	286							
15	13	201/4	201/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	287							
15	13	101/2	101/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	288							
15	13	203/4	203/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	289							
15	13	51	51	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	290							
15	13	205/4	205/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	291							
15	13	103/2	103/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	292							
15	13	207/4	207/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	293							
15	13	52	52	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	294							
15	13	195/4	195/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	295							
15	13	197/4	197/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	296							
15	13	199/4	199/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	297							
15	13	201/4	201/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	298							
15	13	203/4	203/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	299							
15	13	205/4	205/4	0.0	3/4	3/4	StaffText	4/4	2	1	0					#					
15	13	205/4	205/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	300							
15	13	207/4	207/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	301							
16	14	209/4	209/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	302							
16	14	105/2	105/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	303							
16	14	211/4	211/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	304							
16	14	53	53	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	305							
16	14	213/4	213/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	306							
16	14	107/2	107/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	307							
16	14	215/4	215/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	308							
16	14	54	54	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	309							
16	14	217/4	217/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	310							
16	14	109/2	109/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	311							
16	14	219/4	219/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	312							
16	14	55	55	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	313							
16	14	221/4	221/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	314							
16	14	111/2	111/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	315							
16	14	223/4	223/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	316							
16	14	56	56	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	317							
16	14	209/4	209/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	318							
16	14	211/4	211/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	319							
16	14	213/4	213/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	320							
16	14	215/4	215/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	321							
16	14	217/4	217/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	322							
16	14	219/4	219/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	323							
16	14	223/4	223/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	324							
17	15	225/4	225/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	325							
17	15	113/2	113/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	326							
17	15	227/4	227/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	327							
17	15	57	57	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	328							
17	15	229/4	229/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	329							
17	15	115/2	115/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	330							
17	15	231/4	231/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	331							
17	15	58	58	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	332							
17	15	233/4	233/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	333							
17	15	117/2	117/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	334							
17	15	235/4	235/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	335							
17	15	59	59	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	336							
17	15	237/4	237/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	337							
17	15	119/2	119/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	338							
17	15	239/4	239/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	339							
17	15	60	60	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	340							
17	15	225/4	225/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	341							
17	15	227/4	227/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	342							
17	15	57	57	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	343							
17	15	229/4	229/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	344							
17	15	231/4	231/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	345							
17	15	233/4	233/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	346							
17	15	235/4	235/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	347							
17	15	239/4	239/4	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	348							
18	16	241/4	241/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	349							
18	16	121/2	121/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	350							
18	16	243/4	243/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	351							
18	16	61	61	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	352							
18	16	245/4	245/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	353							
18	16	123/2	123/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	354							
18	16	247/4	247/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	355							
18	16	62	62	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	356							
18	16	249/4	249/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	357							
18	16	125/2	125/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	358							
18	16	251/4	251/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	359							
18	16	63	63	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	360							
18	16	253/4	253/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	361							
18	16	127/2	127/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	362							
18	16	255/4	255/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	363							
18	16	64	64	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	364							
18	16	241/4	241/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	365							
18	16	243/4	243/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	366							
18	16	61	61	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	367							
18	16	245/4	245/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	368							
18	16	247/4	247/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	369							
18	16	249/4	249/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	370							
18	16	251/4	251/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	371							
18	16	255/4	255/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	372							
18	16	64	64	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	373							
19	17	257/4	257/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	374							
19	17	129/2	129/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	375							
19	17	259/4	259/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	376							
19	17	65	65	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	377							
19	17	261/4	261/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	378							
19	17	131/2	131/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	379							
19	17	263/4	263/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	380							
19	17	66	66	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	381							
19	17	265/4	265/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	382							
19	17	133/2	133/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	383							
19	17	267/4	267/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	384							
19	17	67	67	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	385							
19	17	269/4	269/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	386							
19	17	135/2	135/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	387							
19	17	271/4	271/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	388							
19	17	68	68	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	389							
19	17	257/4	257/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	390							
19	17	259/4	259/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	391							
19	17	65	65	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	392							
19	17	261/4	261/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	393							
19	17	263/4	263/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	394							
19	17	267/4	267/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	395							
19	17	67	67	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	396							
19	17	269/4	269/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	397							
19	17	271/4	271/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	398							
19	17	68	68	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	399							
20	18	273/4	273/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	400							
20	18	137/2	137/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	401							
20	18	275/4	275/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	402							
20	18	69	69	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	403							
20	18	277/4	277/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	404							
20	18	139/2	139/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	405							
20	18	279/4	279/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	406							
20	18	70	70	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	407							
20	18	281/4	281/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	408							
20	18	141/2	141/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	409							
20	18	283/4	283/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	410							
20	18	71	71	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	411							
20	18	285/4	285/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	412							
20	18	143/2	143/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	413							
20	18	287/4	287/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	414							
20	18	72	72	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	415							
20	18	273/4	273/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	416							
20	18	275/4	275/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	417							
20	18	279/4	279/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	418							
20	18	70	70	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	419							
20	18	281/4	281/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	420							
20	18	283/4	283/4	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	421							
20	18	285/4	285/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	422							
20	18	287/4	287/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	423							
20	18	72	72	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	424							
21	19	289/4	289/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	425							
21	19	145/2	145/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	426							
21	19	291/4	291/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	427							
21	19	73	73	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	428							
21	19	293/4	293/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	429							
21	19	147/2	147/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	430							
21	19	295/4	295/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	431							
21	19	74	74	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	432							
21	19	297/4	297/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	433							
21	19	149/2	149/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	434							
21	19	299/4	299/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	435							
21	19	75	75	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	436							
21	19	301/4	301/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	437							
21	19	151/2	151/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	438							
21	19	303/4	303/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	439							
21	19	76	76	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	440							
21	19	289/4	289/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	441							
21	19	291/4	291/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	442							
21	19	73	73	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	443							
21	19	293/4	293/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	444							
21	19	295/4	295/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	445							
21	19	74	74	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	446							
21	19	297/4	297/4	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	447							
21	19	299/4	299/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	448							
21	19	75	75	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	449							
21	19	301/4	301/4	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	450							
21	19	303/4	303/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	451							
21	19	76	76	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	452							
22	20	305/4	305/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	453							
22	20	153/2	153/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	454							
22	20	307/4	307/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	455							
22	20	77	77	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	456							
22	20	309/4	309/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	457							
22	20	155/2	155/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	458							
22	20	311/4	311/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	459							
22	20	78	78	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	460							
22	20	313/4	313/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	461							
22	20	315/4	315/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	462							
22	20	79	79	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	463							
22	20	317/4	317/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	464							
22	20	319/4	319/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	465							
22	20	80	80	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	466							
22	20	305/4	305/4	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	467							
22	20	307/4	307/4	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	468							
22	20	309/4	309/4	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	469							
22	20	311/4	311/4	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	470							
22	20	313/4	313/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	471							
22	20	157/2	157/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	472							
22	20	315/4	315/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	473							
22	20	79	79	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	474							
22	20	317/4	317/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	475							
22	20	159/2	159/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	476							
22	20	319/4	319/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	477							
22	20	80	80	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	478							
23	21	321/4	321/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	479							
23	21	323/4	323/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	480							
23	21	81	81	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	481							
23	21	325/4	325/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	482							
23	21	327/4	327/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	483							
23	21	82	82	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	484							
23	21	329/4	329/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	485							
23	21	331/4	331/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	486							
23	21	83	83	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	487							
23	21	333/4	333/4	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	488							
23	21	335/4	335/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	489							
23	21	84	84	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	490							
23	21	321/4	321/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	491							
23	21	161/2	161/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	492							
23	21	323/4	323/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	493							
23	21	81	81	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	494							
23	21	325/4	325/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	495							
23	21	163/2	163/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	496							
23	21	327/4	327/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	497							
23	21	82	82	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	498							
23	21	329/4	329/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	499							
23	21	165/2	165/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	500							
23	21	331/4	331/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	501							
23	21	83	83	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	502							
23	21	333/4	333/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	503							
23	21	167/2	167/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	504							
23	21	335/4	335/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	505							
23	21	84	84	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	506							
24	22	337/4	337/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	507							
24	22	339/4	339/4	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	508							
24	22	85	85	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	509							
24	22	341/4	341/4	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	510							
24	22	343/4	343/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	511							
24	22	86	86	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	512							
24	22	345/4	345/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	513							
24	22	347/4	347/4	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	514							
24	22	351/4	351/4	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	515							
24	22	337/4	337/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	516							
24	22	169/2	169/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	517							
24	22	339/4	339/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	518							
24	22	85	85	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	519							
24	22	341/4	341/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	520							
24	22	171/2	171/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	521							
24	22	343/4	343/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	522							
24	22	86	86	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	523							
24	22	345/4	345/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	524							
24	22	173/2	173/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	525							
24	22	347/4	347/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	526							
24	22	87	87	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	527							
24	22	349/4	349/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	528							
24	22	175/2	175/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	529							
24	22	351/4	351/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	530							
24	22	88	88	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	531							
25	23	353/4	353/4	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	532							
25	23	355/4	355/4	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	533							
25	23	359/4	359/4	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	534							
25	23	361/4	361/4	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	535							
25	23	363/4	363/4	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	536							
25	23	365/4	365/4	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	537							
25	23	183/2	183/2	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	538							
25	23	367/4	367/4	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	539							
25	23	92	92	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	540							
25	23	353/4	353/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	541							
25	23	177/2	177/2	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	542							
25	23	355/4	355/4	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	543							
25	23	89	89	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	544							
25	23	357/4	357/4	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	545							
25	23	179/2	179/2	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	546							
25	23	359/4	359/4	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	547							
25	23	90	90	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	548							
25	23	361/4	361/4	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	549							
25	23	181/2	181/2	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	550							
25	23	363/4	363/4	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	551							
25	23	91	91	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	552							
25	23	365/4	365/4	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	553							
25	23	183/2	183/2	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	554							
25	23	367/4	367/4	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	555							
25	23	92	92	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	556							
26	24	369/4	369/4	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	557							
26	24	185/2	185/2	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	558							
26	24	371/4	371/4	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	559							
26	24	373/4	373/4	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	560							
26	24	187/2	187/2	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	561							
26	24	375/4	375/4	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	562							
26	24	94	94	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	563							
26	24	377/4	377/4	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	564							
26	24	189/2	189/2	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	565							
26	24	379/4	379/4	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	566							
26	24	95	95	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	567							
26	24	381/4	381/4	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	568	ornamentTrill						
26	24	96	96	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	569							
26	24	369/4	369/4	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	570							
