mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	3	7	7	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	18							
3	3	15/2	15/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	19							
3	3	8	8	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	20							
3	3	17/2	17/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	21							
4	4	9	9	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	22							2
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	23							
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	24							
4	4	9	9	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	25							3
4	4	10	10	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	26							
4	4	11	11	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	27							
4	4	19/2	19/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	28							
4	4	10	10	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	29							
4	4	21/2	21/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	30							
4	4	11	11	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	31							
5	5	12	12	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	32							
5	5	25/2	25/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	33							
5	5	13	13	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	34							
5	5	27/2	27/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	35							
5	5	14	14	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	36							
5	5	29/2	29/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	37							
6	6	15	15	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	38							4
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	39							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	40							
6	6	15	15	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	41							5
6	6	16	16	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	42							
6	6	17	17	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	43							
6	6	31/2	31/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	44							
6	6	16	16	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	45							
6	6	33/2	33/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	46							
6	6	17	17	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	47							
6	6	35/2	35/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	48							
7	7	18	18	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	49							6
7	7	37/2	37/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	50							6
7	7	19	19	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	51							6
7	7	39/2	39/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	52							
7	7	20	20	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	53							7
7	7	41/2	41/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	54							
7	7	18	18	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	55							
7	7	19	19	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	56							
7	7	20	20	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	57							
8	8	21	21	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	58							8
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	59							
8	8	21	21	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	60							9
8	8	22	22	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	61							
8	8	43/2	43/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	62							
8	8	22	22	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	63							
8	8	45/2	45/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	64							
8	8	23	23	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	65							
9	9	24	24	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	66							
9	9	49/2	49/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	67							
9	9	25	25	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	68							
9	9	51/2	51/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	69							
9	9	26	26	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	70							
9	9	53/2	53/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	71							
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	72							10
10	10	28	28	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	73							
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	74							
10	10	27	27	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	75							11
10	10	28	28	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	76							
10	10	29	29	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	77							
10	10	55/2	55/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	78							
10	10	28	28	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	79							
10	10	57/2	57/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	80							
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	81							
11	11	30	30	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	82							12
11	11	61/2	61/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	83							12
11	11	31	31	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	84							12
11	11	63/2	63/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	85							12
11	11	32	32	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	86							12
11	11	65/2	65/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	87							
12	12	33	33	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	88							13
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	89							13
12	12	34	34	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	90							13
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	91							13
12	12	35	35	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	92							13
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	93							
12	12	67/2	67/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	94							
12	12	34	34	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	95							
12	12	69/2	69/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	96							
12	12	35	35	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	97							
13	13	36	36	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	98							
13	13	73/2	73/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	99							
13	13	37	37	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	100							14
13	13	75/2	75/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	101							14
13	13	38	38	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	102							14
13	13	77/2	77/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	103							
14	14	39	39	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	104							
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	105							
14	14	40	40	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	106							
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	107							
14	14	41	41	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	108							
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	109							
14	14	79/2	79/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	110							
14	14	40	40	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	111							
14	14	81/2	81/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	112							
14	14	41	41	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	113							
14	14	83/2	83/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	114							
15	15	42	42	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	115							
15	15	85/2	85/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	116							
15	15	43	43	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	117							
15	15	87/2	87/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	118							
15	15	44	44	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	119							
15	15	89/2	89/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	120							
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	121							
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	122							
15	15	44	44	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	123							
16	16	45	45	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	124							
16	16	45	45	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	125							
16	16	91/2	91/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	126							
16	16	46	46	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	127							
16	16	93/2	93/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	128							
16	16	47	47	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	129							
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	130							
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	131							
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	132							
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	133							
17	17	50	50	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	134							
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	135							
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	136							15
18	18	52	52	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	137							
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	138							
18	18	51	51	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	139							16
18	18	52	52	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	140							
18	18	53	53	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	141							
18	18	103/2	103/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	142							
18	18	52	52	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	143							
18	18	105/2	105/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	144							
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	145							
19	19	54	54	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	146							
19	19	109/2	109/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	147							
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	148							
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	149							
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	150							
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	151							
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	152							17
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	153							
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	154							
20	20	57	57	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	155							18
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	156							
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	157							
20	20	115/2	115/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	158							
20	20	58	58	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	159							
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	160							
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	161							
21	21	60	60	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	162							
21	21	121/2	121/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	163							
21	21	61	61	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	164							19
21	21	123/2	123/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	165							
21	21	62	62	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	166							20
21	21	125/2	125/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	167							
22	22	63	63	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	168							
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	169							
22	22	64	64	0.5	1/4	1/4	Chord	3/4	1	2	1/8	1/8	1	170							
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8	1/8	1	171							
22	22	65	65	0.5	1/2	1/2	Chord	3/4	1	2	1/8	1/8	1	172							
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8	1/8	1	173							
22	22	127/2	127/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	174							
22	22	64	64	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	175							
22	22	129/2	129/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	176							
22	22	65	65	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	177							
22	22	131/2	131/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	178							
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	179	ornamentTrill						
23	23	68	68	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	180							
23	23	137/2	137/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	181							
23	23	66	66	0.5	0	0	Chord	3/4	1	2	1/8	1/8	1	182							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	183							
23	23	67	67	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	184							
23	23	68	68	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	185							
23	23	66	66	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	186							
23	23	133/2	133/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	187							
23	23	67	67	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	188							
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	189							
24	24	69	69	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	190							
24	24	139/2	139/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8	1/8	1	191							
24	24	70	70	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	192							
24	24	69	69	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	193							
24	24	141/2	141/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	194							
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	195							
