mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
7	6	45/2	45/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	64								
7	6	23	23	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	65								
7	6	24	24	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	66								
7	6	21	21	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	67								
7	6	43/2	43/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	68								
7	6	22	22	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	69								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	70								
7	6	23	23	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	71								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	72								
7	6	24	24	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	73								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	74								
8	7	25	25	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	75	ornamentShortTrill							
8	7	26	26	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	76								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	77								
8	7	27	27	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	78								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	79								
8	7	28	28	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	80								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	81								
8	7	25	25	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	82								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	83								
8	7	26	26	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	84								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	85								
8	7	27	27	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	86								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	87								
8	7	28	28	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	88								
9	8	29	29	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	89								
9	8	59/2	59/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	90								
9	8	30	30	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	91								
9	8	61/2	61/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	92								
9	8	31	31	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	93								
9	8	63/2	63/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	94								
9	8	32	32	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	95								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	96								
9	8	29	29	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	97								
9	8	32	32	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	98								
9	8	65/2	65/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	99								
10	9	33	33	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	100								
10	9	67/2	67/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	101								
10	9	34	34	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	102								
10	9	69/2	69/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	103								
10	9	35	35	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	104								
10	9	71/2	71/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	105								
10	9	36	36	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	106								
10	9	73/2	73/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	107								
10	9	33	33	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	108								
10	9	34	34	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	109								
10	9	35	35	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	110								
10	9	36	36	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	111								
11	10	37	37	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	112								
11	10	75/2	75/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	113								
11	10	38	38	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	114								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	115								
11	10	39	39	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	116								
11	10	79/2	79/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	117								
11	10	40	40	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	118								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	119								
11	10	37	37	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	120								
11	10	38	38	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	121								
11	10	77/2	77/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	122								
11	10	39	39	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	123								
11	10	79/2	79/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	124								
11	10	40	40	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	125								
11	10	81/2	81/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	126								
12	11	41	41	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	127								
12	11	83/2	83/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	128								
12	11	42	42	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	129								
12	11	85/2	85/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	130								
12	11	43	43	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	131								
12	11	87/2	87/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	132								
12	11	44	44	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	133								
12	11	89/2	89/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	134								
12	11	41	41	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	135								
12	11	42	42	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	136								
12	11	43	43	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	137								
12	11	44	44	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	138								
13	12	45	45	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	139								
13	12	91/2	91/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	140								
13	12	46	46	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	141								
13	12	93/2	93/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	142								
13	12	47	47	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	143								
13	12	95/2	95/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	144								
13	12	48	48	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	145								
13	12	97/2	97/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	146								
13	12	45	45	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	147								
13	12	46	46	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	148								
13	12	93/2	93/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	149								
13	12	47	47	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	150								
13	12	95/2	95/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	151								
13	12	48	48	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	152								
13	12	97/2	97/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	153								
14	13	49	49	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	154								
14	13	99/2	99/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	155								
14	13	50	50	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	156								
14	13	101/2	101/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	157								
14	13	51	51	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	158								
14	13	103/2	103/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	159								
14	13	52	52	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	160								
14	13	105/2	105/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	161								
14	13	49	49	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	162								
14	13	50	50	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	163								
14	13	51	51	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	164								
14	13	52	52	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	165								
15	14	53	53	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	166								
15	14	107/2	107/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	167								
15	14	54	54	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	168								
15	14	109/2	109/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	169								
15	14	55	55	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	170								
15	14	111/2	111/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	171								
15	14	56	56	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	172								
15	14	113/2	113/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	173								
15	14	53	53	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	174								
15	14	54	54	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	175								
15	14	55	55	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	176								
15	14	56	56	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	177								
16	15	57	57	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	178								
16	15	58	58	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	179								
16	15	59	59	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	180								
16	15	119/2	119/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	181								
16	15	60	60	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	182								
16	15	121/2	121/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	183								
16	15	57	57	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	184								
16	15	115/2	115/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	185								
16	15	58	58	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	186								
16	15	117/2	117/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	187								
16	15	59	59	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	188								
16	15	60	60	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	189								
17	16	61	61	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	190								
17	16	61	61	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	191								
17	16	62	62	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	192								
17	16	63	63	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	193								
18	16	64	64	0.5	0	3/4	Chord	2/2	1	1	1/8	1/8	1	194								
18	16	129/2	129/2	0.5	1/8	7/8	Chord	2/2	1	1	1/8	1/8	1	195								
18	16	64	64	0.5	0	3/4	Chord	2/2	2	1	1/8	1/8	1	196								
18	16	129/2	129/2	0.5	1/8	7/8	Chord	2/2	2	1	1/8	1/8	1	197								
19	17	65	65	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	198								
19	17	66	66	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	199								
19	17	67	67	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	200								
19	17	68	68	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	201								
19	17	65	65	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	202								
19	17	131/2	131/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	203								
19	17	66	66	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	204								
19	17	133/2	133/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	205								
19	17	67	67	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	206								
19	17	135/2	135/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	207								
19	17	68	68	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	208								
19	17	137/2	137/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	209								
20	18	69	69	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	210								
20	18	139/2	139/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	211								
20	18	70	70	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	212								
20	18	72	72	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	213								
20	18	145/2	145/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	214								
20	18	69	69	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	215								
20	18	139/2	139/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	216								
20	18	70	70	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	217								
20	18	141/2	141/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	218								
20	18	71	71	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	219								
20	18	72	72	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	220								
21	19	73	73	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	221								
21	19	147/2	147/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	222								
21	19	74	74	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	223								
21	19	149/2	149/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	224								
21	19	75	75	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	225								
21	19	151/2	151/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	226								
21	19	76	76	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	227								
21	19	153/2	153/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	228								
21	19	73	73	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	229								
21	19	74	74	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	230								
21	19	75	75	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	231								
21	19	76	76	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	232								
22	20	77	77	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	233								
22	20	155/2	155/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	234								
22	20	78	78	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	235								
22	20	157/2	157/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	236								
22	20	79	79	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	237								
22	20	159/2	159/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	238								
22	20	80	80	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	239								
22	20	161/2	161/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	240								
22	20	77	77	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	241								
22	20	80	80	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	242								
22	20	161/2	161/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	243								
23	21	81	81	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	244								
23	21	82	82	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	245								
23	21	165/2	165/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	246								
23	21	83	83	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	247								
23	21	84	84	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	248								
23	21	169/2	169/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	249								
23	21	81	81	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	250								
23	21	163/2	163/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	251								
23	21	82	82	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	252								
23	21	165/2	165/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	253								
23	21	83	83	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	254								
23	21	167/2	167/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	255								
23	21	84	84	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	256								
23	21	169/2	169/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	257								
24	22	85	85	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	258								
24	22	171/2	171/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	259								
24	22	86	86	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	260								
24	22	88	88	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	261								
24	22	177/2	177/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	262								
24	22	85	85	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	263								
24	22	171/2	171/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	264								
24	22	86	86	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	265								
24	22	173/2	173/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	266								
24	22	87	87	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	267								
24	22	175/2	175/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	268								
24	22	88	88	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	269								
24	22	177/2	177/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	270								
25	23	89	89	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	271								
25	23	179/2	179/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	272								
25	23	90	90	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	273								
25	23	181/2	181/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	274								
25	23	91	91	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	275								
25	23	183/2	183/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	276								
25	23	92	92	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	277								
25	23	185/2	185/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	278								
25	23	89	89	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	279								
25	23	90	90	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	280								
25	23	91	91	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	281								
25	23	92	92	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	282								
26	24	93	93	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	283								
26	24	187/2	187/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	284								
26	24	94	94	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	285								
26	24	189/2	189/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	286								
26	24	95	95	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	287								
26	24	191/2	191/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	288								
26	24	96	96	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	289								
26	24	193/2	193/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	290								
26	24	93	93	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	291								
26	24	95	95	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	292								
26	24	191/2	191/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	293								
26	24	96	96	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	294								
26	24	193/2	193/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	295								
27	25	97	97	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	296								
