mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
8	7	41	41	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	139								
8	7	83/2	83/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	140								
8	7	42	42	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	141								
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	142	ornamentShortTrill							
9	8	44	44	0.5	3/8	3/8	Chord	3/2	1	2	1/8		1/8	1	143								
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	144								
9	8	45	45	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	145								
9	8	91/2	91/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	146								
9	8	93/2	93/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	147	ornamentMordent							
9	8	48	48	0.5	11/8	11/8	Chord	3/2	1	2	1/8		1/8	1	148								
9	8	85/2	85/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	149								
9	8	43	43	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	150								
9	8	87/2	87/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	151								
9	8	44	44	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	152								
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	153								
9	8	45	45	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	154								
9	8	91/2	91/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	155								
9	8	46	46	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	156								
9	8	93/2	93/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	157								
9	8	47	47	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	158								
9	8	95/2	95/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	159								
9	8	48	48	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	160								
10	9	97/2	97/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	161	ornamentShortTrill							
10	9	50	50	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	162								
10	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	163								
10	9	51	51	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	164								
10	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	165								
10	9	52	52	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	166								
10	9	105/2	105/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	167	ornamentShortTrill							
10	9	54	54	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	168								
10	9	105/2	105/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	169								
10	9	97/2	97/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	170								
10	9	49	49	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	171								
10	9	99/2	99/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	172								
10	9	50	50	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	173								
10	9	101/2	101/2	1.0	1/2	1/2	Chord	3/2	2	1	1/4		1/4	1	174								
10	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	2	1	1/4		1/4	1	175								
10	9	105/2	105/2	1.0	1	1	Chord	3/2	2	1	1/4		1/4	1	176								
10	9	107/2	107/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4		1/4	1	177								
11	10	109/2	109/2	1.0	0	0	Chord	3/2	1	1	1/4		1/4	1	178								
11	10	115/2	115/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	179								
11	10	117/2	117/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	180								3
11	10	59	59	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	181								3
11	10	119/2	119/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8		1/8	1	182								3
11	10	60	60	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	183								
11	10	109/2	109/2	3.0	0	0	Chord	3/2	1	2	3/4		1/2	3/2	184								
11	10	109/2	109/2	1.0	0	0	Chord	3/2	2	1	1/4		1/4	1	185								
11	10	111/2	111/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	186								
11	10	56	56	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	187								
11	10	113/2	113/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	188								
11	10	57	57	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	189								
11	10	115/2	115/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	190								
11	10	58	58	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	191								
11	10	117/2	117/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	192								
11	10	59	59	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	193								
11	10	119/2	119/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	194								
11	10	60	60	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	195								
12	11	121/2	121/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	196	ornamentMordent							
12	11	62	62	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	197								
12	11	125/2	125/2	1.0	1/2	1/2	Chord	3/2	1	1	1/4		1/4	1	198								
12	11	127/2	127/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8		1/8	1	199								
12	11	64	64	0.5	7/8	7/8	Chord	3/2	1	1	1/8		1/8	1	200								
12	11	129/2	129/2	0.5	1	1	Chord	3/2	1	1	1/8		1/8	1	201								
12	11	65	65	0.5	9/8	9/8	Chord	3/2	1	1	1/8		1/8	1	202								
12	11	131/2	131/2	1.0	5/4	5/4	Chord	3/2	1	1	1/4		1/4	1	203								
12	11	121/2	121/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	204								
12	11	61	61	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	205								
12	11	123/2	123/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	206								
12	11	62	62	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	207								
12	11	125/2	125/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	208								
12	11	63	63	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	209								
12	11	127/2	127/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	210								
12	11	64	64	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	211								
12	11	129/2	129/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	212								
12	11	65	65	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	213								
12	11	131/2	131/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	214								
12	11	66	66	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	215								
13	12	133/2	133/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	216	ornamentMordent							
13	12	68	68	0.5	3/8	3/8	Chord	3/2	1	1	1/8		1/8	1	217								
13	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	218								
13	12	69	69	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	219								
13	12	139/2	139/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	220								
13	12	141/2	141/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	221	ornamentShortTrill							
13	12	72	72	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	222								
13	12	289/4	289/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	223								
13	12	133/2	133/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	224								
13	12	67	67	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	225								
13	12	135/2	135/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	226								
13	12	68	68	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	227								
13	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	228								
13	12	69	69	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	229								
13	12	139/2	139/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	230								
13	12	70	70	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	231								
13	12	141/2	141/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	232								
13	12	71	71	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	233								
13	12	143/2	143/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	234								
13	12	72	72	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	235								
14	13	145/2	145/2	1.5	0	0	Chord	3/2	1	1	3/8		1/4	3/2	236	ornamentShortTrill							
14	13	74	74	0.25	3/8	3/8	Chord	3/2	1	1	1/16		1/16	1	237								
14	13	297/4	297/4	0.25	7/16	7/16	Chord	3/2	1	1	1/16		1/16	1	238								
14	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8		1/8	1	239								
14	13	75	75	0.5	5/8	5/8	Chord	3/2	1	1	1/8		1/8	1	240								
14	13	151/2	151/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4		1/4	1	241								
14	13	153/2	153/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	242	ornamentShortTrill							
14	13	78	78	0.25	11/8	11/8	Chord	3/2	1	1	1/16		1/16	1	243								
14	13	313/4	313/4	0.25	23/16	23/16	Chord	3/2	1	1	1/16		1/16	1	244								
14	13	145/2	145/2	0.5	0	0	Chord	3/2	2	1	1/8		1/8	1	245								
14	13	73	73	0.5	1/8	1/8	Chord	3/2	2	1	1/8		1/8	1	246								
14	13	147/2	147/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8		1/8	1	247								
14	13	74	74	0.5	3/8	3/8	Chord	3/2	2	1	1/8		1/8	1	248								
14	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8		1/8	1	249								
14	13	75	75	0.5	5/8	5/8	Chord	3/2	2	1	1/8		1/8	1	250								
14	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8		1/8	1	251								
14	13	76	76	0.5	7/8	7/8	Chord	3/2	2	1	1/8		1/8	1	252								
14	13	153/2	153/2	0.5	1	1	Chord	3/2	2	1	1/8		1/8	1	253								
14	13	77	77	0.5	9/8	9/8	Chord	3/2	2	1	1/8		1/8	1	254								
14	13	155/2	155/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8		1/8	1	255								
14	13	78	78	0.5	11/8	11/8	Chord	3/2	2	1	1/8		1/8	1	256								
15	14	157/2	157/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	257	ornamentShortTrill							
15	14	80	80	0.25	3/8	3/8	Chord	3/2	1	2	1/16		1/16	1	258								
15	14	321/4	321/4	0.25	7/16	7/16	Chord	3/2	1	2	1/16		1/16	1	259								
15	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	260								
15	14	81	81	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	261								
15	14	163/2	163/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4		1/4	1	262								
15	14	165/2	165/2	1.5	1	1	Chord	3/2	1	2	3/8		1/4	3/2	263	ornamentShortTrill							
15	14	84	84	0.25	11/8	11/8	Chord	3/2	1	2	1/16		1/16	1	264								
15	14	337/4	337/4	0.25	23/16	23/16	Chord	3/2	1	2	1/16		1/16	1	265								
15	14	157/2	157/2	0.5	0	0	Chord	3/2	2	2	1/8		1/8	1	266								
15	14	79	79	0.5	1/8	1/8	Chord	3/2	2	2	1/8		1/8	1	267								
15	14	159/2	159/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8		1/8	1	268								
15	14	80	80	0.5	3/8	3/8	Chord	3/2	2	2	1/8		1/8	1	269								
15	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8		1/8	1	270								
15	14	81	81	0.5	5/8	5/8	Chord	3/2	2	2	1/8		1/8	1	271								
15	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8		1/8	1	272								
15	14	82	82	0.5	7/8	7/8	Chord	3/2	2	2	1/8		1/8	1	273								
15	14	165/2	165/2	0.5	1	1	Chord	3/2	2	2	1/8		1/8	1	274								
15	14	83	83	0.5	9/8	9/8	Chord	3/2	2	2	1/8		1/8	1	275								
15	14	167/2	167/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8		1/8	1	276								
15	14	84	84	0.5	11/8	11/8	Chord	3/2	2	2	1/8		1/8	1	277								
16	15	177/2	177/2	1.5	1	1	Chord	3/2	1	1	3/8		1/4	3/2	278	ornamentShortTrill							
16	15	90	90	0.5	11/8	11/8	Chord	3/2	1	1	1/8		1/8	1	279								
16	15	169/2	169/2	1.5	0	0	Chord	3/2	1	2	3/8		1/4	3/2	280	ornamentShortTrill							
16	15	86	86	0.25	3/8	3/8	Chord	3/2	1	2	1/16		1/16	1	281								
16	15	345/4	345/4	0.25	7/16	7/16	Chord	3/2	1	2	1/16		1/16	1	282								
16	15	173/2	173/2	0.5	1/2	1/2	Chord	3/2	1	2	1/8		1/8	1	283								
16	15	87	87	0.5	5/8	5/8	Chord	3/2	1	2	1/8		1/8	1	284								
16	15	175/2	175/2	0.5	3/4	3/4	Chord	3/2	1	2	1/8		1/8	1	285								
16	15	88	88	0.5	7/8	7/8	Chord	3/2	1	2	1/8		1/8	1	286								
16	15	177/2	177/2	2.0	1	1	Chord	3/2	1	2	1/2		1/2	1	287								
16	15	169/2	169/2	0.5	0	0	Chord	3/2	2	2	1/8		1/8	1	288								
