mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
3	2	10	10	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	37							
3	2	13/2	13/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	38							
3	2	21/2	21/2	1.5	1	1	Chord	3/2	2	2	3/8	1/4	3/2	39	ornamentMordent						
3	2	12	12	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	40							
4	3	25/2	25/2	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	41							
4	3	27/2	27/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	42							
4	3	14	14	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	43							
4	3	29/2	29/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	44							
4	3	15	15	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	45							
4	3	31/2	31/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	46							
4	3	16	16	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	47							
4	3	33/2	33/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	48	ornamentShortTrill						
4	3	18	18	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	49							
4	3	25/2	25/2	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	50							
4	3	27/2	27/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	51							
4	3	29/2	29/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	52							
4	3	31/2	31/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	53							
4	3	33/2	33/2	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	54							
4	3	35/2	35/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	55							
4	3	25/2	25/2	2.0	0	0	Chord	3/2	1	3	1/2	1/2	1	56							
4	3	29/2	29/2	2.0	1/2	1/2	Chord	3/2	1	3	1/2	1/2	1	57							
4	3	33/2	33/2	1.0	1	1	Chord	3/2	2	1	1/4	1/4	1	58							
4	3	25/2	25/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	59							
4	3	31/2	31/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	60							
4	3	33/2	33/2	0.5	1	1	Chord	3/2	2	2	1/8	1/8	1	61							
4	3	17	17	0.5	9/8	9/8	Chord	3/2	2	2	1/8	1/8	1	62							
4	3	35/2	35/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8	1/8	1	63							
4	3	18	18	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	64							
5	4	37/2	37/2	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	65							
5	4	43/2	43/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	66							
5	4	45/2	45/2	0.5	1	1	Chord	3/2	1	1	1/8	1/8	1	67							
5	4	23	23	0.5	9/8	9/8	Chord	3/2	1	1	1/8	1/8	1	68							
5	4	47/2	47/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8	1/8	1	69							
5	4	24	24	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	70							
5	4	37/2	37/2	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	71							
5	4	43/2	43/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	72							
5	4	45/2	45/2	0.5	1	1	Chord	3/2	1	2	1/8	1/8	1	73							
5	4	37/2	37/2	0.5	0	0	Chord	3/2	2	2	1/8	1/8	1	74							
5	4	19	19	0.5	1/8	1/8	Chord	3/2	2	2	1/8	1/8	1	75							
5	4	39/2	39/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8	1/8	1	76							
5	4	20	20	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	77							
5	4	41/2	41/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	78							
5	4	21	21	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	79							
5	4	43/2	43/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	80							
5	4	22	22	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	81							
5	4	45/2	45/2	1.5	1	1	Chord	3/2	2	2	3/8	1/4	3/2	82							
5	4	24	24	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	83							
6	5	49/2	49/2	0.5	0	0	Chord	3/2	1	1	1/8	1/8	1	84							
6	5	25	25	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	85							
6	5	51/2	51/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	86							
6	5	26	26	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	87							
6	5	53/2	53/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	88							
6	5	28	28	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	89							
6	5	57/2	57/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	90							
6	5	30	30	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	91							
6	5	53/2	53/2	2.0	1/2	1/2	Chord	3/2	1	2	1/2	1/2	1	92							
6	5	57/2	57/2	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	93							
6	5	59/2	59/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	94							
6	5	49/2	49/2	1.5	0	0	Chord	3/2	2	2	3/8	1/4	3/2	95							
6	5	26	26	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	96							
6	5	53/2	53/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	97							
6	5	27	27	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	98							
6	5	55/2	55/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	99							
6	5	28	28	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	100							
6	5	57/2	57/2	0.5	1	1	Chord	3/2	2	2	1/8	1/8	1	101							
6	5	29	29	0.5	9/8	9/8	Chord	3/2	2	2	1/8	1/8	1	102							
6	5	59/2	59/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8	1/8	1	103							
6	5	30	30	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	104							
7	6	61/2	61/2	1.5	0	0	Chord	3/2	1	1	3/8	1/4	3/2	105							
7	6	32	32	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	106							
7	6	65/2	65/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	107							
7	6	33	33	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	108							
7	6	67/2	67/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	109							
7	6	34	34	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	110							
7	6	69/2	69/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	111							
7	6	36	36	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	112							
7	6	61/2	61/2	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	113							
7	6	35	35	0.5	9/8	9/8	Chord	3/2	1	2	1/8	1/8	1	114							
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	115							
7	6	31	31	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	116							
7	6	63/2	63/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	117							
7	6	32	32	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	118							
7	6	65/2	65/2	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	119							
7	6	61/2	61/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	120							
7	6	67/2	67/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	121							
7	6	69/2	69/2	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	122							
7	6	71/2	71/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	123							
8	7	73/2	73/2	3.0	0	0	Chord	3/2	1	1	3/4	1/2	3/2	124							
8	7	79/2	79/2	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	125							
8	7	81/2	81/2	0.5	1	1	Chord	3/2	1	1	1/8	1/8	1	126							
8	7	41	41	0.5	9/8	9/8	Chord	3/2	1	1	1/8	1/8	1	127							
8	7	83/2	83/2	0.5	5/4	5/4	Chord	3/2	1	1	1/8	1/8	1	128							
8	7	42	42	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	129							
8	7	37	37	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	130							
8	7	75/2	75/2	2.0	1/4	1/4	Chord	3/2	1	2	1/2	1/2	1	131	ornamentMordent						
8	7	79/2	79/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	132							
8	7	81/2	81/2	1.5	1	1	Chord	3/2	1	2	3/8	1/4	3/2	133							
8	7	42	42	0.5	11/8	11/8	Chord	3/2	1	2	1/8	1/8	1	134							
8	7	73/2	73/2	1.5	0	0	Chord	3/2	2	1	3/8	1/4	3/2	135							
8	7	38	38	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	136							
8	7	77/2	77/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	137							
8	7	39	39	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	138							
8	7	79/2	79/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	139							
8	7	40	40	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	140							
8	7	73/2	73/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	141							
8	7	81/2	81/2	1.5	1	1	Chord	3/2	2	2	3/8	1/4	3/2	142							
8	7	42	42	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	143							
9	8	85/2	85/2	1.5	0	0	Chord	3/2	1	1	3/8	1/4	3/2	144							
9	8	44	44	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	145							
9	8	89/2	89/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	146							
9	8	46	46	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	147							
9	8	93/2	93/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	148							
9	8	48	48	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	149							
9	8	85/2	85/2	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	150							
9	8	87/2	87/2	1.0	1/4	1/4	Chord	3/2	1	2	1/4	1/4	1	151							
9	8	89/2	89/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	152							
9	8	91/2	91/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	153							
9	8	93/2	93/2	1.0	1	1	Chord	3/2	1	2	1/4	1/4	1	154							
9	8	95/2	95/2	1.0	5/4	5/4	Chord	3/2	1	2	1/4	1/4	1	155							
9	8	93/2	93/2	0.5	1	1	Chord	3/2	2	1	1/8	1/8	1	156							
9	8	47	47	0.5	9/8	9/8	Chord	3/2	2	1	1/8	1/8	1	157							
9	8	95/2	95/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8	1/8	1	158							
9	8	48	48	0.5	11/8	11/8	Chord	3/2	2	1	1/8	1/8	1	159							
9	8	85/2	85/2	0.5	0	0	Chord	3/2	2	2	1/8	1/8	1	160							
9	8	43	43	0.5	1/8	1/8	Chord	3/2	2	2	1/8	1/8	1	161							
9	8	87/2	87/2	0.5	1/4	1/4	Chord	3/2	2	2	1/8	1/8	1	162							
9	8	44	44	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	163							
9	8	89/2	89/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	164							
9	8	45	45	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	165							
9	8	91/2	91/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	166							
9	8	46	46	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	167							
10	9	97/2	97/2	1.5	0	0	Chord	3/2	1	1	3/8	1/4	3/2	168							
10	9	50	50	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	169							
10	9	101/2	101/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	170							
10	9	51	51	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	171							
10	9	103/2	103/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	172							
10	9	52	52	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	173							
10	9	105/2	105/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	174							
10	9	54	54	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	175							
10	9	97/2	97/2	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	176							
10	9	99/2	99/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	177							
10	9	50	50	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	178							
10	9	101/2	101/2	2.0	1/2	1/2	Chord	3/2	1	2	1/2	1/2	1	179							
10	9	105/2	105/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	180							
10	9	49	49	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	181							
10	9	99/2	99/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	182							
10	9	50	50	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	183							
10	9	101/2	101/2	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	184							
10	9	105/2	105/2	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	185							
10	9	97/2	97/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	186							
10	9	103/2	103/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	187							
10	9	105/2	105/2	2.0	1	1	Chord	3/2	2	2	1/2	1/2	1	188							
11	10	109/2	109/2	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	189							
11	10	113/2	113/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	190							
11	10	57	57	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	191							
11	10	115/2	115/2	2.0	3/4	3/4	Chord	3/2	1	1	1/2	1/2	1	192							
11	10	109/2	109/2	0.5	0	0	Chord	3/2	1	2	1/8	1/8	1	193							
11	10	55	55	0.5	1/8	1/8	Chord	3/2	1	2	1/8	1/8	1	194							
11	10	111/2	111/2	0.5	1/4	1/4	Chord	3/2	1	2	1/8	1/8	1	195							
11	10	56	56	0.5	3/8	3/8	Chord	3/2	1	2	1/8	1/8	1	196							
11	10	113/2	113/2	1.0	1/2	1/2	Chord	3/2	1	2	1/4	1/4	1	197							
11	10	115/2	115/2	2.0	3/4	3/4	Chord	3/2	1	2	1/2	1/2	1	198							
11	10	109/2	109/2	3.0	0	0	Chord	3/2	2	1	3/4	1/2	3/2	199							
11	10	115/2	115/2	2.0	3/4	3/4	Chord	3/2	2	1	1/2	1/2	1	200							
11	10	109/2	109/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	201							
11	10	115/2	115/2	2.0	3/4	3/4	Chord	3/2	2	2	1/2	1/2	1	202							
12	10	60	60	0.5	0	11/8	Chord	3/2	1	1	1/8	1/8	1	203							
13	11	121/2	121/2	1.5	0	0	Chord	3/2	1	1	3/8	1/4	3/2	204							
13	11	62	62	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	205							
13	11	125/2	125/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	206							
13	11	63	63	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	207							
13	11	127/2	127/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	208							
13	11	64	64	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	209							
13	11	129/2	129/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	210							
13	11	66	66	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	211							
13	11	129/2	129/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	212							
13	11	61	61	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	213							
13	11	123/2	123/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	214							
13	11	62	62	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	215							
13	11	125/2	125/2	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	216							
13	11	129/2	129/2	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	217							
13	11	121/2	121/2	3.0	0	0	Chord	3/2	2	2	3/4	1/2	3/2	218							
13	11	127/2	127/2	1.0	3/4	3/4	Chord	3/2	2	2	1/4	1/4	1	219							
13	11	129/2	129/2	1.0	1	1	Chord	3/2	2	2	1/4	1/4	1	220							
13	11	131/2	131/2	1.0	5/4	5/4	Chord	3/2	2	2	1/4	1/4	1	221							
13	11	65	65	1.5	9/8	9/8	Chord	3/2	2	3	3/8	1/4	3/2	222							
14	12	133/2	133/2	0.5	0	0	Chord	3/2	1	1	1/8	1/8	1	223							
14	12	67	67	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	224							
14	12	135/2	135/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	225							
14	12	68	68	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	226							
14	12	137/2	137/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	227	ornamentMordent						
14	12	70	70	0.25	7/8	7/8	Chord	3/2	1	1	1/16	1/16	1	228							
14	12	281/4	281/4	0.25	15/16	15/16	Chord	3/2	1	1	1/16	1/16	1	229							
14	12	141/2	141/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	230							
14	12	72	72	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	231							
14	12	133/2	133/2	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	232							
14	12	141/2	141/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	233							
14	12	133/2	133/2	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	234							
14	12	71	71	0.5	9/8	9/8	Chord	3/2	2	1	1/8	1/8	1	235							
14	12	143/2	143/2	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	236							
14	12	133/2	133/2	1.5	0	0	Chord	3/2	2	2	3/8	1/4	3/2	237							
14	12	68	68	0.5	3/8	3/8	Chord	3/2	2	2	1/8	1/8	1	238							
14	12	137/2	137/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	239							
14	12	69	69	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	240							
14	12	139/2	139/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	241							
14	12	70	70	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	242							
14	12	141/2	141/2	1.5	1	1	Chord	3/2	2	2	3/8	1/4	3/2	243							
14	12	72	72	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	244							
15	13	145/2	145/2	1.5	0	0	Chord	3/2	1	1	3/8	1/4	3/2	245							
15	13	74	74	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	246							
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	1	1	1/8	1/8	1	247							
15	13	75	75	0.5	5/8	5/8	Chord	3/2	1	1	1/8	1/8	1	248							
15	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	1	1	1/8	1/8	1	249							
15	13	76	76	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	250							
15	13	153/2	153/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	251							
15	13	78	78	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	252							
15	13	145/2	145/2	1.0	0	0	Chord	3/2	1	2	1/4	1/4	1	253							
15	13	153/2	153/2	2.0	1	1	Chord	3/2	1	2	1/2	1/2	1	254							
15	13	73	73	0.5	1/8	1/8	Chord	3/2	2	1	1/8	1/8	1	255							
15	13	147/2	147/2	0.5	1/4	1/4	Chord	3/2	2	1	1/8	1/8	1	256							
15	13	74	74	0.5	3/8	3/8	Chord	3/2	2	1	1/8	1/8	1	257							
15	13	149/2	149/2	0.5	1/2	1/2	Chord	3/2	2	1	1/8	1/8	1	258							
15	13	75	75	0.5	5/8	5/8	Chord	3/2	2	1	1/8	1/8	1	259							
15	13	151/2	151/2	0.5	3/4	3/4	Chord	3/2	2	1	1/8	1/8	1	260							
15	13	76	76	0.5	7/8	7/8	Chord	3/2	2	1	1/8	1/8	1	261							
15	13	153/2	153/2	0.5	1	1	Chord	3/2	2	1	1/8	1/8	1	262							
15	13	77	77	0.5	9/8	9/8	Chord	3/2	2	1	1/8	1/8	1	263							
15	13	155/2	155/2	0.5	5/4	5/4	Chord	3/2	2	1	1/8	1/8	1	264							
15	13	78	78	0.5	11/8	11/8	Chord	3/2	2	1	1/8	1/8	1	265							
15	13	145/2	145/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	266							
16	14	157/2	157/2	1.0	0	0	Chord	3/2	1	1	1/4	1/4	1	267							
16	14	159/2	159/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	268							
16	14	80	80	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	269							
16	14	161/2	161/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	270							
16	14	82	82	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	271							
16	14	165/2	165/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	272	ornamentShortTrill						
16	14	84	84	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	273							
16	14	157/2	157/2	2.0	0	0	Chord	3/2	1	2	1/2	1/2	1	274							
16	14	157/2	157/2	2.0	0	0	Chord	3/2	2	2	1/2	1/2	1	275							
16	14	161/2	161/2	0.5	1/2	1/2	Chord	3/2	2	2	1/8	1/8	1	276							
16	14	81	81	0.5	5/8	5/8	Chord	3/2	2	2	1/8	1/8	1	277							
16	14	163/2	163/2	0.5	3/4	3/4	Chord	3/2	2	2	1/8	1/8	1	278							
16	14	82	82	0.5	7/8	7/8	Chord	3/2	2	2	1/8	1/8	1	279							
16	14	165/2	165/2	0.5	1	1	Chord	3/2	2	2	1/8	1/8	1	280							
16	14	83	83	0.5	9/8	9/8	Chord	3/2	2	2	1/8	1/8	1	281							
16	14	167/2	167/2	0.5	5/4	5/4	Chord	3/2	2	2	1/8	1/8	1	282							
16	14	84	84	0.5	11/8	11/8	Chord	3/2	2	2	1/8	1/8	1	283							
17	15	85	85	0.5	1/8	1/8	Chord	3/2	1	1	1/8	1/8	1	284							
17	15	171/2	171/2	0.5	1/4	1/4	Chord	3/2	1	1	1/8	1/8	1	285							
17	15	86	86	0.5	3/8	3/8	Chord	3/2	1	1	1/8	1/8	1	286							
17	15	173/2	173/2	1.5	1/2	1/2	Chord	3/2	1	1	3/8	1/4	3/2	287							
17	15	88	88	0.5	7/8	7/8	Chord	3/2	1	1	1/8	1/8	1	288							
17	15	177/2	177/2	1.5	1	1	Chord	3/2	1	1	3/8	1/4	3/2	289							
17	15	90	90	0.5	11/8	11/8	Chord	3/2	1	1	1/8	1/8	1	290							
17	15	169/2	169/2	3.0	0	0	Chord	3/2	1	2	3/4	1/2	3/2	291							
17	15	175/2	175/2	1.0	3/4	3/4	Chord	3/2	1	2	1/4	1/4	1	292							
