quarterbeats	duration_qb	mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
37/2	1.0	7	7	1/8	1/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
39/2	0.5	7	7	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
20	1.0	7	7	1/2	1/2	6/8	2	1	iv7	e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
21	0.5	8	8	0	0	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
43/2	1.0	8	8	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
45/2	1.5	8	8	3/8	3/8	6/8	2	1	V7	e	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
24	1.0	9	9	0	0	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
25	0.5	9	9	1/4	1/4	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
51/2	1.5	9	9	3/8	3/8	6/8	2	1	IV	e	i		IV	IV							M	1	1	-1, 3, 0		-1	-1
27	1.0	10	10	0	0	6/8	2	1	VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
28	0.5	10	10	1/4	1/4	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
57/2	1.5	10	10	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
30	1.0	11	11	0	0	6/8	2	1	iio6/v	e	i		iio6/v	ii	o	6		v			o	1	1	0, -3, 3		3	0
31	0.5	11	11	1/4	1/4	6/8	2	1	iio/v	e	i		iio/v	ii	o			v			o	1	1	3, 0, -3		3	3
63/2	1.0	11	11	3/8	3/8	6/8	2	1	V/v	e	i		V/v	V				v			M	1	1	2, 6, 3		2	2
65/2	0.5	11	11	5/8	5/8	6/8	2	1	V64/v	e	i		V64/v	V		64		v			M	1	1	3, 2, 6		2	3
33	1.0	12	12	0	0	6/8	2	1	v6	e	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
34	0.5	12	12	1/4	1/4	6/8	2	1	v	e	i		v	v							m	1	1	1, -2, 2		1	1
69/2	1.5	12	12	3/8	3/8	6/8	2	1	iv/v	e	i		iv/v	iv				v			m	1	1	0, -3, 1		0	0
36	1.5	13	13	0	0	6/8	2	1	#viio6/v	e	i		#viio6/v	#vii	o	6		v			o	1	1	3, 0, 6		6	3
75/2	1.5	13	13	3/8	3/8	6/8	2	1	V65/v	e	i		V65/v	V		65		v			Mm7	1	1	6, 3, 0, 2		2	6
39	1.5	14	14	0	0	6/8	2	1	v[v6	e	i	v	v6	v		6					m	1	1	-2, 2, 1		1	-2
81/2	1.5	14	14	3/8	3/8	6/8	2	1	#viio43/v	e	i	v	#viio43/v	#vii	o	43		v			o7	1	1	0, -3, 6, 3		6	0
42	1.5	15	15	0	0	6/8	2	1	v64	e	i	v	v64	v		64					m	1	1	2, 1, -2		1	2
87/2	1.5	15	15	3/8	3/8	6/8	2	1	iio64/v	e	i	v	iio64/v	ii	o	64		v			o	1	1	-3, 3, 0		3	-3
45	1.5	16	16	0	0	6/8	2	1	#viio7/v	e	i	v	#viio7/v	#vii	o	7		v			o7	1	1	6, 3, 0, -3		6	6
93/2	1.5	16	16	3/8	3/8	6/8	2	1	v]	e	i	v	v	v							m	1	1	1, -2, 2		1	1
48	1.0	17	17	0	0	6/8	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
49	0.5	17	17	1/4	1/4	6/8	2	1	V43/iv	e	i		V43/iv	V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
99/2	1.5	17	17	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
51	1.0	18	18	0	0	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
52	0.5	18	18	1/4	1/4	6/8	2	1	V43/III	e	i		V43/III	V		43		III			Mm7	1	1	-1, -4, -2, 2		-2	-1
105/2	1.5	18	18	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
54	1.0	19	19	0	0	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
55	0.5	19	19	1/4	1/4	6/8	2	1	VIM43	e	i		VIM43	VI	M	43					MM7	1	1	-3, 1, -4, 0		-4	-3
111/2	1.5	19	19	3/8	3/8	6/8	2	1	ii	e	i		ii	ii							m	1	1	2, -1, 3		2	2
57	0.5	20	20	0	0	6/8	2	1	V43	e	i		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
115/2	1.0	20	20	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
117/2	0.5	20	20	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
59	1.0	20	20	1/2	1/2	6/8	2	1	iv2	e	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
60	0.5	21	21	0	0	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
121/2	1.0	21	21	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
123/2	1.5	21	21	3/8	3/8	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
63	0.5	22	22	0	0	6/8	2	1	i64	e	i		i64	i		64					m	1	1	1, 0, -3		0	1
127/2	1.0	22	22	1/8	1/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
129/2	1.0	22	22	3/8	3/8	6/8	2	1	iv6	e	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
131/2	0.5	22	22	5/8	5/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
66	0.5	23	23	0	0	6/8	2	1	VII64	e	i		VII64	VII		64					M	1	1	-1, -2, 2		-2	-1
133/2	1.0	23	23	1/8	1/8	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
135/2	1.0	23	23	3/8	3/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
137/2	0.5	23	23	5/8	5/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
69	0.5	24	24	0	0	6/8	2	1	VI64	e	i		VI64	VI		64					M	1	1	-3, -4, 0		-4	-3
139/2	1.0	24	24	1/8	1/8	6/8	2	1	VI	e	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
141/2	1.0	24	24	3/8	3/8	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
143/2	0.5	24	24	5/8	5/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
72	0.5	25	25	0	0	6/8	2	1	V64	e	i		V64	V		64					M	1	1	2, 1, 5		1	2
145/2	1.0	25	25	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
147/2	0.5	25	25	3/8	3/8	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
74	1.0	25	25	1/2	1/2	6/8	2	1	iv2	e	i		iv2	iv		2					mm7	1	1	-3, -1, -4, 0		-1	-3
75	0.5	26	26	0	0	6/8	2	1	#viio6	e	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
151/2	1.0	26	26	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
153/2	1.5	26	26	3/8	3/8	6/8	2	1	V65	e	i		V65	V		65					Mm7	1	1	5, 2, -1, 1		1	5
78	1.5	27	27	0	0	6/8	2	1	i[i6	e	i	i	i6	i		6					m	1	1	-3, 1, 0		0	-3
159/2	1.5	27	27	3/8	3/8	6/8	2	1	#viio43	e	i	i	#viio43	#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
81	1.5	28	28	0	0	6/8	2	1	i64	e	i	i	i64	i		64					m	1	1	1, 0, -3		0	1
165/2	1.5	28	28	3/8	3/8	6/8	2	1	ii%43	e	i	i	ii%43	ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
84	1.5	29	29	0	0	6/8	2	1	#viio7	e	i	i	#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
171/2	1.5	29	29	3/8	3/8	6/8	2	1	i]	e	i	i	i	i							m	1	1	0, -3, 1		0	0
87	1.0	30	30	0	0	6/8	2	1	iv7	e	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
88	0.5	30	30	1/4	1/4	6/8	2	1	iv43	e	i		iv43	iv		43					mm7	1	1	0, -3, -1, -4		-1	0
177/2	1.5	30	30	3/8	3/8	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
90	1.0	31	31	0	0	6/8	2	1	V7/VI	e	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
91	0.5	31	31	1/4	1/4	6/8	2	1	V43/VI	e	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
183/2	1.5	31	31	3/8	3/8	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
93	1.0	32	32	0	0	6/8	2	1	#viio6(2)	e	i		#viio6(2)	#vii	o	6	2				o	1	1	2, -1, 0		5	2
94	0.5	32	32	1/4	1/4	6/8	2	1	#viio	e	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
189/2	1.5	32	32	3/8	3/8	6/8	2	1	V[V7	e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	1.5	33	33	0	0	6/8	2	1	i	e	i	V	i	i							m	1	1	0, -3, 1		0	0
195/2	0.5	33	33	3/8	3/8	6/8	2	1	viio7/V	e	i	V	viio7/V	vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
98	1.0	33	33	1/2	1/2	6/8	2	1	V65/V	e	i	V	V65/V	V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
99	1.5	34	34	0	0	6/8	2	1	V7	e	i	V	V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
201/2	0.5	34	34	3/8	3/8	6/8	2	1	V(6)	e	i	V	V(6)	V			6				M	1	1	1, 5, -3		1	1
101	1.0	34	34	1/2	1/2	6/8	2	1	V(64)	e	i	V	V(64)	V			64				M	1	1	1, 0, -3		1	1
102	3.0	35	35	0	0	6/8	2	1	viio65/V	e	i	V	viio65/V	vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
105	1.5	36	36	0	0	6/8	2	1	V]	e	i	V	V	V							M	1	1	1, 5, 2		1	1
213/2	0.5	36	36	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
107	1.0	36	36	1/2	1/2	6/8	2	1	iio6	e	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
108	0.5	37	37	0	0	6/8	2	1	#viio7	e	i		#viio7	#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
217/2	1.0	37	37	1/8	1/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
219/2	0.5	37	37	3/8	3/8	6/8	2	1	V7(9)	e	i		V7(9)	V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
110	1.0	37	37	1/2	1/2	6/8	2	1	V43(9)	e	i		V43(9)	V		43	9				Mm7	1	1	2, -1, 1, 5	-4	1	2
111	0.5	38	38	0	0	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
223/2	1.0	38	38	1/8	1/8	6/8	2	1	V65/iv	e	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
225/2	0.5	38	38	3/8	3/8	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
113	1.0	38	38	1/2	1/2	6/8	2	1	iio64	e	i		iio64	ii	o	64					o	1	1	-4, 2, -1		2	-4
114	0.5	39	39	0	0	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
229/2	0.5	39	39	1/8	1/8	6/8	2	1	V2	e	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
115	0.5	39	39	1/4	1/4	6/8	2	1	i6	e	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
231/2	0.25	39	39	3/8	3/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
463/4	0.25	39	39	7/16	7/16	6/8	2	1	ii%65	e	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
116	1.0	39	39	1/2	1/2	6/8	2	1	V	e	i		V	V							M	1	1	1, 5, 2		1	1
117	2.5	40	40	0	0	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
239/2	0.5	40	40	5/8	5/8	6/8	2	1	iio	e	i		iio	ii	o						o	1	1	2, -1, -4		2	2
120	2.5	41	41	0	0	6/8	2	1	#viio7/iv	e	i		#viio7/iv	#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
245/2	0.5	41	41	5/8	5/8	6/8	2	1	V7/iv	e	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
123	2.5	42	42	0	0	6/8	2	1	iv	e	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
251/2	0.5	42	42	5/8	5/8	6/8	2	1	V/iv	e	i		V/iv	V				iv			M	1	1	0, 4, 1		0	0
126	0.5	43	43	0	0	6/8	2	1	V2/VII	e	i		V2/VII	V		2		VII			Mm7	1	1	-3, -1, 3, 0		-1	-3
253/2	1.5	43	43	1/8	1/8	6/8	2	1	iio6/VII	e	i		iio6/VII	ii	o	6		VII			o	1	1	-3, -6, 0		0	-3
128	0.5	43	43	1/2	1/2	6/8	2	1	viio43/VII	e	i		viio43/VII	vii	o	43		VII			o7	1	1	-3, -6, 3, 0		3	-3
257/2	0.5	43	43	5/8	5/8	6/8	2	1	V43/VII	e	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
129	0.5	44	44	0	0	6/8	2	1	VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
259/2	2.0	44	44	1/8	1/8	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
263/2	0.5	44	44	5/8	5/8	6/8	2	1	i	e	i		i	i							m	1	1	0, -3, 1		0	0
132	0.5	45	45	0	0	6/8	2	1	viio/III	e	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
265/2	1.5	45	45	1/8	1/8	6/8	2	1	iio6/III	e	i		iio6/III	ii	o	6		III			o	1	1	-4, -7, -1		-1	-4
134	0.5	45	45	1/2	1/2	6/8	2	1	viio7/III	e	i		viio7/III	vii	o	7		III			o7	1	1	2, -1, -4, -7		2	2
269/2	0.5	45	45	5/8	5/8	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
135	2.5	46	46	0	0	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
275/2	0.5	46	46	5/8	5/8	6/8	2	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
138	0.5	47	47	0	0	6/8	2	1	V2/VI	e	i		V2/VI	V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
277/2	1.5	47	47	1/8	1/8	6/8	2	1	iio6/VI	e	i		iio6/VI	ii	o	6		VI			o	1	1	-5, -8, -2		-2	-5
140	0.5	47	47	1/2	1/2	6/8	2	1	viio43/VI	e	i		viio43/VI	vii	o	43		VI			o7	1	1	-5, -8, 1, -2		1	-5
281/2	0.5	47	47	5/8	5/8	6/8	2	1	V43/VI	e	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
141	3.0	48	48	0	0	6/8	2	1	VI6	e	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
144	3.0	49	49	0	0	6/8	2	1	viio2/III	e	i		viio2/III	vii	o	2		III			o7	1	1	-7, 2, -1, -4		2	-7
147	3.0	50	50	0	0	6/8	2	1	III64	e	i		III64	III		64					M	1	1	-2, -3, 1		-3	-2
150	2.0	51	51	0	0	6/8	2	1	viio7/VII	e	i		viio7/VII	vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
152	0.5	51	51	1/2	1/2	6/8	2	1	V6/VII	e	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
305/2	0.5	51	51	5/8	5/8	6/8	2	1	V7/VII	e	i		V7/VII	V		7		VII			Mm7	1	1	-1, 3, 0, -3		-1	-1
153	1.0	52	52	0	0	6/8	2	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
154	0.5	52	52	1/4	1/4	6/8	2	1	V2/III	e	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
309/2	0.5	52	52	3/8	3/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
155	1.0	52	52	1/2	1/2	6/8	2	1	IVM2/III	e	i		IVM2/III	IV	M	2		III			MM7	1	1	1, -4, 0, -3		-4	1
156	1.5	53	53	0	0	6/8	2	1	viio6/III	e	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
315/2	1.5	53	53	3/8	3/8	6/8	2	1	V65/III	e	i		V65/III	V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
159	1.5	54	54	0	0	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
321/2	0.5	54	54	3/8	3/8	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
161	1.0	54	54	1/2	1/2	6/8	2	1	IVM7/VII	e	i		IVM7/VII	IV	M	7		VII			MM7	1	1	-3, 1, -2, 2		-3	-3
162	0.5	55	55	0	0	6/8	2	1	V6/VII	e	i		V6/VII	V		6		VII			M	1	1	3, 0, -1		-1	3
325/2	1.0	55	55	1/8	1/8	6/8	2	1	V64/VII	e	i		V64/VII	V		64		VII			M	1	1	0, -1, 3		-1	0
327/2	0.5	55	55	3/8	3/8	6/8	2	1	V/VII	e	i		V/VII	V				VII			M	1	1	-1, 3, 0		-1	-1
164	1.0	55	55	1/2	1/2	6/8	2	1	V43/VII	e	i		V43/VII	V		43		VII			Mm7	1	1	0, -3, -1, 3		-1	0
165	0.5	56	56	0	0	6/8	2	1	VII6	e	i		VII6	VII		6					M	1	1	2, -1, -2		-2	2
331/2	1.0	56	56	1/8	1/8	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
333/2	1.0	56	56	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
335/2	1.0	56	56	5/8	5/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
337/2	1.0	57	57	1/8	1/8	6/8	2	1	V43/VI	e	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
339/2	1.0	57	57	3/8	3/8	6/8	2	1	V2/VI	e	i		V2/VI	V		2		VI			Mm7	1	1	-5, -3, 1, -2		-3	-5
341/2	0.5	57	57	5/8	5/8	6/8	2	1	viio6/VI	e	i		viio6/VI	vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
171	0.5	58	58	0	0	6/8	2	1	VI6	e	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
343/2	1.0	58	58	1/8	1/8	6/8	2	1	V65/bII	e	i		V65/bII	V		65		bII			Mm7	1	1	0, -3, -6, -4		-4	0
345/2	1.5	58	58	3/8	3/8	6/8	2	1	viio7/VII	e	i		viio7/VII	vii	o	7		VII			o7	1	1	3, 0, -3, -6		3	3
174	1.0	59	59	0	0	6/8	2	1	VII	e	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
175	1.5	59	59	1/4	1/4	6/8	2	1	V2/III	e	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
353/2	0.5	59	59	5/8	5/8	6/8	2	1	viio6/III	e	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
177	1.5	60	60	0	0	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
357/2	1.5	60	60	3/8	3/8	6/8	2	1	ii65/III	e	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
180	1.5	61	61	0	0	6/8	2	1	V43/VI	e	i		V43/VI	V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
363/2	1.5	61	61	3/8	3/8	6/8	2	1	VI6	e	i		VI6	VI		6					M	1	1	0, -3, -4		-4	0
183	1.5	62	62	0	0	6/8	2	1	vii%7/III	e	i		vii%7/III	vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
369/2	1.0	62	62	3/8	3/8	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
371/2	0.5	62	62	5/8	5/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
186	1.5	63	63	0	0	6/8	2	1	IVM65/III	e	i		IVM65/III	IV	M	65		III			MM7	1	1	0, -3, 1, -4		-4	0
375/2	1.0	63	63	3/8	3/8	6/8	2	1	viio6/III	e	i		viio6/III	vii	o	6		III			o	1	1	-1, -4, 2		2	-1
377/2	0.5	63	63	5/8	5/8	6/8	2	1	viio/III	e	i		viio/III	vii	o			III			o	1	1	2, -1, -4		2	2
189	1.5	64	64	0	0	6/8	2	1	iii65/III	e	i		iii65/III	iii		65		III			mm7	1	1	-2, 2, -1, 1		1	-2
381/2	1.0	64	64	3/8	3/8	6/8	2	1	vi6/III	e	i		vi6/III	vi		6		III			m	1	1	-3, 1, 0		0	-3
383/2	0.5	64	64	5/8	5/8	6/8	2	1	vi/III	e	i		vi/III	vi				III			m	1	1	0, -3, 1		0	0
192	1.5	65	65	0	0	6/8	2	1	ii65/III	e	i		ii65/III	ii		65		III			mm7	1	1	-4, 0, -3, -1		-1	-4
387/2	1.0	65	65	3/8	3/8	6/8	2	1	V6/III	e	i		V6/III	V		6		III			M	1	1	2, -1, -2		-2	2
389/2	0.5	65	65	5/8	5/8	6/8	2	1	V2/III	e	i		V2/III	V		2		III			Mm7	1	1	-4, -2, 2, -1		-2	-4
195	0.5	66	66	0	0	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
391/2	1.0	66	66	1/8	1/8	6/8	2	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
393/2	0.5	66	66	3/8	3/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
197	1.0	66	66	1/2	1/2	6/8	2	1	IVM7/III	e	i		IVM7/III	IV	M	7		III			MM7	1	1	-4, 0, -3, 1		-4	-4
198	0.5	67	67	0	0	6/8	2	1	vii%7/III	e	i		vii%7/III	vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
397/2	1.0	67	67	1/8	1/8	6/8	2	1	iii/III	e	i		iii/III	iii				III			m	1	1	1, -2, 2		1	1
399/2	0.5	67	67	3/8	3/8	6/8	2	1	vi7/III	e	i		vi7/III	vi		7		III			mm7	1	1	0, -3, 1, -2		0	0
200	1.0	67	67	1/2	1/2	6/8	2	1	ii7/III	e	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
201	0.5	68	68	0	0	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
403/2	1.0	68	68	1/8	1/8	6/8	2	1	V7/VI	e	i		V7/VI	V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3
405/2	0.5	68	68	3/8	3/8	6/8	2	1	VIM7	e	i		VIM7	VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
203	1.0	68	68	1/2	1/2	6/8	2	1	vii%7/III	e	i		vii%7/III	vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
204	0.5	69	69	0	0	6/8	2	1	iii7/III	e	i		iii7/III	iii		7		III			mm7	1	1	1, -2, 2, -1		1	1
409/2	1.0	69	69	1/8	1/8	6/8	2	1	vi7/III	e	i		vi7/III	vi		7		III			mm7	1	1	0, -3, 1, -2		0	0
411/2	0.5	69	69	3/8	3/8	6/8	2	1	ii7/III	e	i		ii7/III	ii		7		III			mm7	1	1	-1, -4, 0, -3		-1	-1
206	1.0	69	69	1/2	1/2	6/8	2	1	V7/III	e	i		V7/III	V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
207	0.5	70	70	0	0	6/8	2	1	III(4)	e	i		III(4)	III			4				M	1	1	-3, -4, -2		-3	-3
415/2	0.5	70	70	1/8	1/8	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
208	1.0	70	70	1/4	1/4	6/8	2	1	III6	e	i		III6	III		6					M	1	1	1, -2, -3		-3	1
209	1.0	70	70	1/2	1/2	6/8	2	1	V/III	e	i		V/III	V				III			M	1	1	-2, 2, -1		-2	-2
210	1.0	71	71	0	0	6/8	2	1	III	e	i		III	III							M	1	1	-3, 1, -2		-3	-3
211	0.5	71	71	1/4	1/4	6/8	2	1	iv6/v	e	i		iv6/v	iv		6		v			m	1	1	-3, 1, 0		0	-3
